   2900.000    774.400
   2900.001    734.800
   2900.002    858.000
   2900.003    704.000
   2900.004    616.000
   2900.005    836.000
   2900.006    888.800
   2900.007    761.200
   2900.008    739.200
   2900.009   1232.000
   2900.010    677.600
   2900.011    629.200
   2900.012    774.400
   2900.013   1227.600
   2900.014   1091.200
   2900.015    708.400
   2900.016    976.800
   2900.017   1848.000
   2900.018   1856.800
   2900.019   1064.800
   2900.020   1315.600
   2900.021    981.200
   2900.022    774.400
   2900.023   1073.600
   2900.024    862.400
   2900.025    862.400
   2900.026    783.200
   2900.027    598.400
   2900.028   2002.000
   2900.029   1381.600
   2900.030   2569.600
   2900.031    915.200
   2900.032   1073.600
   2900.033    730.400
   2900.034    765.600
   2900.035   1060.400
   2900.036   1997.600
   2900.037   1267.200
   2900.038    915.200
   2900.039    880.000
   2900.040   1161.600
   2900.041    985.600
   2900.042   1003.200
   2900.043   1896.400
   2900.044   1144.000
   2900.045    998.800
   2900.046   1359.600
   2900.047    668.800
   2900.048    686.400
   2900.049    655.600
   2900.050   1570.800
   2900.051   2182.400
   2900.052    761.200
   2900.053    475.200
   2900.054    352.000
   2900.055    378.400
   2900.056    536.800
   2900.057    919.600
   2900.058    954.800
   2900.059    554.400
   2900.060    598.400
   2900.061    479.600
   2900.062    488.400
   2900.063    875.600
   2900.064    638.000
   2900.065    519.200
   2900.066    404.800
   2900.067    541.200
   2900.068    638.000
   2900.069    457.600
   2900.070    580.800
   2900.071    435.600
   2900.072    396.000
   2900.073    413.600
   2900.074    321.200
   2900.075    475.200
   2900.076    818.400
   2900.077   1091.200
   2900.078    910.800
   2900.079    972.400
   2900.080    809.600
   2900.081   1078.000
   2900.082    862.400
   2900.083   1482.800
   2900.084   1469.600
   2900.085   1144.000
   2900.086    585.200
   2900.087    488.400
   2900.088   1350.800
   2900.089    633.600
   2900.090    404.800
   2900.091    382.800
   2900.092    435.600
   2900.093    409.200
   2900.094    937.200
   2900.095   1232.000
   2900.096    510.400
   2900.097    638.000
   2900.098    602.800
   2900.099    739.200
   2900.100    774.400
   2900.101   1073.600
   2900.102    510.400
   2900.103    598.400
   2900.104    594.000
   2900.105    686.400
   2900.106    431.200
   2900.107    858.000
   2900.108    589.600
   2900.109    752.400
   2900.110    902.000
   2900.111    413.600
   2900.112    519.200
   2900.113    409.200
   2900.114    924.000
   2900.115   1034.000
   2900.116   1236.400
   2900.117    946.000
   2900.118    924.000
   2900.119   1188.000
   2900.120    805.200
   2900.121   1078.000
   2900.122    783.200
   2900.123    849.200
   2900.124    519.200
   2900.125   1082.400
   2900.126    998.800
   2900.127    976.800
   2900.128   1416.800
   2900.129    712.800
   2900.130    756.800
   2900.131    770.000
