   2500.000    172.709
   2500.001    265.145
   2500.002    455.692
   2500.003    540.020
   2500.004    370.554
   2500.005    148.789
   2500.006     23.920
   2500.007      1.216
   2500.004     54.326
   2500.005     72.976
   2500.006    121.626
   2500.007    171.898
   2500.008    160.141
   2500.009    124.464
   2500.010     97.301
   2500.011     72.976
   2500.012     59.597
   2500.013     61.624
   2500.014     64.867
   2500.015     55.543
   2500.016     40.137
   2500.017     27.974
   2500.018     19.866
   2500.019     16.217
   2500.020     16.217
   2500.021     22.704
   2500.022     37.299
   2500.023     60.813
   2500.024     91.625
   2500.025     97.706
   2500.026     81.895
   2500.027     76.219
   2500.028     72.976
   2500.029     71.354
   2500.030     96.490
   2500.031    112.707
   2500.032     83.517
   2500.033     48.245
   2500.034     52.299
   2500.035     63.246
   2500.036     45.407
   2500.037     39.326
   2500.038     32.434
   2500.039     47.029
   2500.040     84.327
   2500.041     83.517
   2500.042     95.274
   2500.043     94.463
   2500.044     66.894
   2500.045     35.272
   2500.046     27.569
   2500.047     27.569
   2500.048     44.191
   2500.049     64.462
   2500.050     78.246
   2500.051     76.219
   2500.052     73.786
   2500.053     64.867
   2500.054     55.137
   2500.055    103.788
   2500.056    477.990
   2500.057    206.764
   2500.058    204.737
   2500.059    111.085
   2500.060     53.110
   2500.061     27.569
   2500.062     28.379
   2500.063     30.001
   2500.064     35.272
   2500.065     62.435
   2500.066     76.219
   2500.067     81.084
   2500.068     64.867
   2500.069     59.191
   2500.070     35.677
   2500.071     27.974
   2500.072     27.163
   2500.073     24.325
   2500.074     26.758
   2500.075     30.407
   2500.076     42.569
   2500.077     52.705
   2500.078     65.678
   2500.079     66.083
   2500.080     59.191
   2500.081     55.137
   2500.082     47.840
   2500.083     59.597
   2500.084     54.326
   2500.085     54.326
   2500.086     58.380
   2500.087     66.489
   2500.088     60.002
   2500.089     49.867
   2500.090     42.975
   2500.091     34.461
   2500.092     32.839
   2500.093     39.731
   2500.094     48.650
   2500.095     42.975
   2500.096     26.758
   2500.097     15.811
   2500.098     19.460
   2500.099     43.785
   2500.100     79.462
   2500.101    111.085
   2500.102     83.111
   2500.103     74.597
   2500.104     58.786
   2500.105     52.705
   2500.106     56.353
   2500.107     56.759
   2500.108     48.245
   2500.109     96.490
   2500.110    150.005
   2500.111    121.626
   2500.112     55.137
   2500.113     29.596
   2500.114     14.595
   2500.115      9.325
   2500.116     10.541
   2500.117     21.893
   2500.118     44.596
   2500.119     64.462
   2500.120     91.220
   2500.121     87.976
   2500.122     71.759
   2500.123     47.029
   2500.124     25.136
   2500.125     14.595
   2500.126     15.406
   2500.127     20.676
   2500.128     26.352
   2500.129     33.650
   2500.130     33.244
   2500.131     35.272
   2500.132     33.244
   2500.133     29.190
   2500.134     23.920
   2500.135     10.946
   2500.136      8.919
   2500.137      9.325
   2500.138     12.568
   2500.139     13.784
   2500.140     17.028
   2500.141     24.731
   2500.142     27.569
   2500.143     40.137
   2500.144     60.002
   2500.145     65.678
   2500.146     68.111
   2500.147     66.894
   2500.148     55.948
   2500.149     36.893
   2500.150     28.379
   2500.151     27.569
   2500.152     25.541
   2500.153     14.595
   2500.154     11.757
   2500.155     13.379
   2500.156     14.595
   2500.157     15.001
   2500.158     23.514
   2500.159     30.407
   2500.160     34.866
   2500.161     40.137
   2500.162     37.299
   2500.163     31.217
   2500.164     29.190
   2500.165     23.514
   2500.166     19.866
   2500.167     11.352
   2500.168     10.541
   2500.169     21.893
   2500.170     29.596
   2500.171     27.974
   2500.172     28.379
   2500.173     30.407
   2500.174     33.650
   2500.175     38.515
   2500.176     40.137
   2500.177     38.515
   2500.178     24.731
   2500.179     14.190
   2500.180     10.946
   2500.181     11.352
   2500.182     12.568
   2500.183     14.190
   2500.184     33.244
   2500.185     48.245
   2500.186     55.543
   2500.187     55.948
   2500.188     46.218
   2500.189     32.839
   2500.190     21.082
   2500.191     14.190
   2500.192     23.920
   2500.193     25.136
   2500.194     30.001
   2500.195     38.920
   2500.196     42.975
   2500.197     44.596
   2500.198     51.488
   2500.199     58.380
   2500.200     38.109
   2500.201     31.623
   2500.202     29.190
   2500.203     40.137
   2500.204     70.138
   2500.205     89.192
   2500.206     80.273
   2500.207     60.002
   2500.208     28.785
   2500.209     21.082
   2500.210     14.595
   2500.211     26.352
   2500.212     36.893
   2500.213     38.920
   2500.214     30.001
   2500.215     23.109
   2500.216     21.487
   2500.217     32.434
   2500.218     59.597
   2500.219    123.653
   2500.220    356.770
   2500.221    439.475
   2500.222    353.932
   2500.223    208.791
   2500.224    137.843
   2500.225     89.598
   2500.226     45.812
   2500.227     30.001
   2500.228     38.109
   2500.229     35.272
   2500.230     27.569
   2500.231     25.136
   2500.232     36.082
   2500.233     44.596
   2500.234     42.569
   2500.235     36.488
   2500.236     55.137
   2500.237     62.840
   2500.238     56.759
   2500.239     38.109
   2500.240     49.461
   2500.241     76.219
   2500.242    104.598
   2500.243    116.761
   2500.244     76.624
   2500.245     42.975
   2500.246     35.272
   2500.247     33.244
   2500.248     36.893
   2500.249     34.866
   2500.250     41.758
   2500.251     49.461
   2500.252     56.353
   2500.253     44.191
   2500.254     62.435
   2500.255     88.382
   2500.256     76.624
   2500.257     57.570
   2500.258     49.867
   2500.259     49.056
   2500.260     55.948
   2500.261     73.381
   2500.262     56.353
   2500.263     40.137
   2500.264     38.515
   2500.265     50.678
   2500.266     49.056
   2500.267     43.785
   2500.268     36.488
   2500.269     32.028
   2500.270     26.352
   2500.271     31.217
   2500.272     55.948
   2500.273     90.409
   2500.274     58.380
   2500.275     42.975
   2500.276     33.244
   2500.277     27.974
   2500.278     22.298
   2500.279     20.271
   2500.280     16.622
   2500.281     15.406
   2500.282     16.217
   2500.283     20.676
   2500.284     21.893
   2500.285     23.920
   2500.286     30.812
   2500.287     32.839
   2500.288     32.028
   2500.289     27.569
   2500.290     33.244
   2500.291     44.596
   2500.292     66.894
   2500.293     87.571
   2500.294     65.273
   2500.295     49.056
   2500.296     30.812
   2500.297     24.731
   2500.298     25.136
   2500.299     28.379
   2500.300     48.650
   2500.301     74.597
   2500.302     69.732
   2500.303     45.812
   2500.304     25.947
   2500.305     17.433
   2500.306     10.136
   2500.307      8.919
   2500.308      6.892
   2500.309      9.730
   2500.310     11.757
   2500.311      8.514
   2500.312     10.136
   2500.313     13.379
   2500.314     37.299
   2500.315     52.705
   2500.316     59.597
   2500.317     61.218
   2500.318     53.110
   2500.319     48.650
   2500.320     32.028
   2500.321     21.487
   2500.322     13.784
   2500.323     17.838
   2500.324     32.028
   2500.325     56.353
   2500.326     91.220
   2500.327     71.354
   2500.328     42.569
   2500.329     38.109
   2500.330     41.758
   2500.331     36.082
   2500.332     23.920
   2500.333     15.406
   2500.334     15.406
   2500.335     33.244
   2500.336     74.597
   2500.337     68.111
   2500.338     58.786
   2500.339     42.164
   2500.340     35.272
   2500.341     41.758
   2500.342     62.840
   2500.343     55.948
   2500.344     50.272
   2500.345     49.461
   2500.346     38.515
   2500.347     30.812
   2500.348     25.541
   2500.349     25.947
   2500.350     40.137
   2500.351     50.678
   2500.352     41.353
   2500.353     24.325
   2500.354     20.676
   2500.355     16.217
   2500.356     16.217
   2500.357     17.838
   2500.358     21.893
   2500.359     37.299
   2500.360     45.407
   2500.361     54.732
   2500.362     48.650
   2500.363     39.731
   2500.364     22.704
   2500.365     12.568
   2500.366     16.622
   2500.367     31.623
   2500.368     45.407
   2500.369     48.650
   2500.370     34.055
   2500.371     34.461
   2500.372     32.839
   2500.373     40.947
   2500.374     71.354
   2500.375     85.544
   2500.376     77.841
   2500.377     72.165
   2500.378     78.651
   2500.379     92.841
   2500.380    137.437
   2500.381    128.924
   2500.382     98.517
   2500.383     52.299
   2500.384     27.163
   2500.385     13.784
   2500.386      9.730
   2500.387     24.731
   2500.388     33.244
   2500.389     45.812
   2500.390     49.867
   2500.391     40.947
   2500.392     54.326
   2500.393     94.868
   2500.394    150.816
   2500.395    147.978
   2500.396    126.491
   2500.397     83.517
   2500.398     88.382
   2500.399     98.517
   2500.400     75.003
   2500.401     40.542
   2500.402     38.515
   2500.403     75.408
   2500.404     99.733
   2500.405    128.113
   2500.406     83.922
   2500.407     80.273
   2500.408     60.002
   2500.409     53.921
   2500.410     54.732
   2500.411     47.029
   2500.412     37.299
   2500.413     47.840
   2500.414     68.111
   2500.415     66.489
   2500.416     55.543
   2500.417     38.515
   2500.418     31.623
   2500.419     29.596
   2500.420     30.812
   2500.421     32.839
   2500.422     31.623
   2500.423     33.244
   2500.424     36.488
   2500.425     42.164
   2500.426     47.029
   2500.427     44.191
   2500.428     47.029
   2500.429     35.677
   2500.430     29.596
   2500.431     32.839
   2500.432     28.379
   2500.433     14.190
   2500.434      8.919
   2500.435     21.487
   2500.436     37.299
   2500.437     73.786
   2500.438    135.816
   2500.439    199.467
   2500.440    146.762
   2500.441     90.409
   2500.442     55.948
   2500.443     53.921
   2500.444     61.218
   2500.445     58.786
   2500.446     46.218
   2500.447     42.975
   2500.448     42.975
   2500.449     44.191
   2500.450     42.569
   2500.451     44.191
   2500.452     48.245
   2500.453     51.083
   2500.454     62.435
