Laser	Light	Scattering	(SOLID)
Depth	Average
1861.832	513
1861.834	823
1861.836	341
1861.838	97
1861.840	84
1861.842	91
1861.844	79
1861.846	92
1861.848	173
1861.850	643
1861.852	628
1861.854	529
1861.856	578
1861.858	498
1861.860	511
1861.862	254
1861.864	121
1861.866	208
1861.868	246
1861.870	364
1861.872	434
1861.874	371
1861.876	272
1861.878	190
1861.880	245
1861.882	243
1861.884	83
1861.886	78
1861.888	116
1861.890	170
1861.892	320
1861.894	630
1861.896	980
1861.898	720
1861.900	458
1861.902	342
1861.904	398
1861.906	410
1861.908	394
1861.910	378
1861.912	622
1861.914	326
1861.916	150
1861.918	154
1861.920	234
1861.922	562
1861.924	1142
1861.926	1142
1861.928	975
1861.930	530
1861.932	381
1861.934	375
1861.936	439
1861.938	612
1861.940	702
1861.942	681
1861.944	472
1861.946	323
1861.948	314
1861.950	304
1861.952	581
1861.954	534
1861.956	183
1861.958	180
1861.960	407
1861.962	570
1861.964	632
1861.966	611
1861.968	606
1861.970	616
1861.972	594
1861.974	514
1861.976	487
1861.978	456
1861.980	277
1861.982	152
1861.984	107
1861.986	146
1861.988	166
1861.990	204
1861.992	250
1861.994	265
1862.002	144
1862.004	118
1862.006	260
1862.008	719
1862.010	372
1862.012	215
1862.014	200
1862.016	420
1862.018	751
1862.020	825
1862.022	865
1862.024	905
1862.026	1141
1862.028	1141
1862.030	1143
1862.032	550
1862.034	407
1862.036	166
1862.038	98
1862.040	150
1862.042	183
1862.044	218
1862.046	382
1862.048	676
1862.050	395
1862.052	387
1862.054	313
1862.056	346
1862.058	369
1862.060	372
1862.062	374
1862.064	383
1862.066	337
1862.068	379
1862.070	470
1862.072	237
1862.074	240
1862.076	227
1862.078	132
1862.080	67
1862.082	79
1862.084	71
1862.086	104
1862.088	202
1862.090	305
1862.092	433
1862.094	359
1862.096	303
1862.098	119
1862.100	62
1862.102	129
1862.104	138
1862.106	138
1862.108	238
1862.110	240
1862.112	158
1862.114	157
1862.116	154
1862.118	128
1862.120	136
1862.122	137
1862.124	132
1862.126	240
1862.128	222
1862.130	95
1862.132	156
1862.134	227
1862.136	262
1862.138	296
1862.140	233
1862.142	176
1862.144	145
1862.146	116
1862.148	266
1862.150	184
1862.152	86
1862.154	79
1862.156	76
1862.158	74
1862.160	107
1862.162	465
1862.164	728
1862.166	729
1862.168	729
1862.170	850
1862.172	869
1862.174	697
1862.176	327
1862.178	325
1862.180	306
1862.182	795
1862.184	1140
1862.186	1139
1862.188	352
1862.190	146
1862.192	136
1862.194	321
1862.196	324
1862.198	161
1862.200	148
1862.202	140
1862.204	135
1862.206	155
1862.208	441
1862.210	534
1862.212	151
1862.214	140
1862.216	277
1862.218	783
1862.220	720
1862.222	398
1862.224	194
1862.226	126
1862.228	122
1862.230	236
1862.232	305
1862.234	299
1862.236	286
1862.238	220
1862.240	73
1862.242	51
1862.244	63
1862.246	105
1862.248	164
1862.250	140
1862.252	128
1862.254	168
1862.256	155
1862.258	224
1862.260	206
1862.262	173
1862.264	191
1862.266	205
1862.268	240
1862.270	306
1862.272	486
1862.274	654
1862.276	828
1862.278	494
1862.280	369
1862.282	405
1862.284	398
1862.286	375
1862.288	353
1862.290	331
1862.292	333
1862.294	239
1862.296	154
1862.298	150
1862.300	156
1862.302	172
1862.304	168
1862.306	141
1862.308	445
1862.310	687
1862.312	586
1862.314	679
1862.316	785
1862.318	853
1862.320	820
1862.322	803
1862.324	807
1862.326	804
1862.328	799
1862.330	654
1862.332	300
1862.334	257
1862.336	151
1862.338	296
1862.340	602
1862.342	426
1862.344	260
1862.346	323
1862.348	322
1862.350	296
1862.352	232
1862.354	195
1862.356	384
1862.358	512
1862.360	520
1862.362	474
1862.364	488
1862.366	473
1862.368	492
1862.370	461
1862.372	371
1862.374	159
1862.376	143
1862.378	137
1862.380	151
1862.382	221
1862.384	222
1862.386	180
1862.388	178
1862.390	164
1862.392	190
1862.394	264
1862.396	241
1862.398	105
1862.400	93
1862.402	129
1862.404	154
1862.406	115
1862.408	198
1862.410	240
1862.412	191
1862.414	153
1862.416	215
1862.418	315
1862.420	479
1862.422	736
1862.424	740
1862.426	716
1862.428	449
1862.430	167
1862.432	110
1862.434	144
1862.436	194
1862.438	814
1862.440	638
1862.442	667
1862.444	680
1862.446	723
1862.448	732
1862.450	713
1862.452	739
1862.454	760
1862.456	746
1862.458	534
1862.460	436
1862.462	422
1862.464	443
1862.466	312
1862.468	139
1862.470	85
1862.472	74
1862.474	112
1862.476	166
1862.478	156
1862.480	147
1862.482	130
1862.484	139
1862.486	251
1862.488	564
1862.490	632
1862.492	378
1862.494	356
1862.502	1143
1862.504	1076
1862.506	966
1862.508	968
1862.510	945
1862.512	1015
1862.514	650
1862.516	624
1862.518	621
1862.520	558
1862.522	599
1862.524	580
1862.526	848
1862.528	750
1862.530	392
1862.532	211
1862.534	92
1862.536	182
1862.538	722
1862.540	869
1862.542	907
1862.544	848
1862.546	451
1862.548	327
1862.550	240
1862.552	200
1862.554	260
1862.556	379
1862.558	498
1862.560	478
1862.562	389
1862.564	332
1862.566	696
1862.568	699
1862.570	280
1862.572	152
1862.574	365
1862.576	246
1862.578	156
1862.580	163
1862.582	154
1862.584	161
1862.586	156
1862.588	146
1862.590	158
1862.592	164
1862.594	169
1862.596	166
1862.598	158
1862.600	154
1862.602	171
1862.604	459
1862.606	606
1862.608	432
1862.610	292
1862.612	284
1862.614	171
1862.616	145
1862.618	165
1862.620	150
1862.622	116
1862.624	119
1862.626	117
1862.628	149
1862.630	154
1862.632	227
1862.634	486
1862.636	296
1862.638	107
1862.640	94
1862.642	102
1862.644	101
1862.646	116
1862.648	115
1862.650	116
1862.652	109
1862.654	112
1862.656	228
1862.658	300
1862.660	194
1862.662	213
1862.664	269
1862.666	237
1862.668	219
1862.670	171
1862.672	223
1862.674	303
1862.676	342
1862.678	528
1862.680	529
1862.682	495
1862.684	109
1862.686	101
1862.688	211
1862.690	341
1862.692	341
1862.694	337
1862.696	285
1862.698	459
1862.700	574
1862.702	618
1862.704	747
1862.706	445
1862.708	296
1862.710	193
1862.712	69
1862.714	57
1862.716	99
1862.718	119
1862.720	118
1862.722	164
1862.724	285
1862.726	381
1862.728	307
1862.730	183
1862.732	247
1862.734	183
1862.736	143
1862.738	150
1862.740	134
1862.742	76
1862.744	42
1862.746	97
1862.748	161
1862.750	92
1862.752	122
1862.754	256
1862.756	332
1862.758	452
1862.760	167
1862.762	101
1862.764	123
1862.766	127
1862.768	232
1862.770	192
1862.772	191
1862.774	340
1862.776	366
1862.778	433
1862.780	577
1862.782	317
1862.784	230
1862.786	326
1862.788	1063
1862.790	942
1862.792	241
1862.794	80
1862.796	67
1862.798	62
1862.800	64
1862.802	106
1862.804	315
1862.806	284
1862.808	209
1862.810	642
1862.812	521
1862.814	380
1862.816	306
1862.818	97
1862.820	74
1862.822	66
1862.824	69
1862.826	100
1862.828	210
1862.830	218
1862.832	183
1862.834	185
1862.836	186
1862.838	176
1862.840	191
1862.842	197
1862.844	179
1862.846	139
1862.848	84
1862.850	64
1862.852	94
1862.854	140
1862.856	241
1862.858	300
1862.860	100
1862.862	50
1862.864	47
1862.866	47
1862.868	42
1862.870	47
1862.872	61
1862.874	153
1862.876	348
1862.878	366
1862.880	227
1862.882	132
1862.884	178
1862.886	225
1862.888	171
1862.890	63
1862.892	61
1862.894	111
1862.896	144
1862.898	147
1862.900	140
1862.902	149
1862.904	190
1862.906	190
1862.908	522
1862.910	657
1862.912	477
1862.914	343
1862.916	233
1862.918	228
1862.920	261
1862.922	207
1862.924	180
1862.926	404
1862.928	731
1862.930	407
1862.932	182
1862.934	304
1862.936	433
1862.938	414
1862.940	336
1862.942	341
1862.944	428
1862.946	433
1862.948	271
1862.950	196
1862.952	299
1862.954	241
1862.956	114
1862.958	101
1862.960	205
1862.962	438
1862.964	445
1862.966	440
1862.968	352
1862.970	249
1862.972	188
1862.974	228
1862.976	214
1862.978	151
1862.980	177
1862.982	391
1862.984	756
1862.986	1140
1862.988	822
1862.990	332
1862.992	323
1862.994	362
1863.002	154
1863.004	159
1863.006	154
1863.008	144
1863.010	312
1863.012	547
1863.014	348
1863.016	196
1863.018	270
1863.020	413
1863.022	315
1863.024	249
1863.026	211
1863.028	169
1863.030	140
1863.032	110
1863.034	142
1863.036	152
1863.038	136
1863.040	147
1863.042	313
1863.044	533
1863.046	494
1863.048	999
1863.050	1121
1863.052	869
1863.054	446
1863.056	343
1863.058	307
1863.060	303
1863.062	281
1863.064	275
1863.066	274
1863.068	200
1863.070	156
1863.072	165
1863.074	310
1863.076	314
1863.078	312
1863.080	309
1863.082	316
1863.084	279
1863.086	129
1863.088	73
1863.090	74
1863.092	60
1863.094	60
1863.096	87
1863.098	203
1863.100	308
1863.102	314
1863.104	287
1863.106	244
1863.108	210
1863.110	218
1863.112	376
1863.114	362
1863.116	421
1863.118	433
1863.120	470
1863.122	389
1863.124	101
1863.126	67
1863.128	62
1863.130	131
1863.132	344
1863.134	350
1863.136	333
1863.138	355
1863.140	500
1863.142	428
1863.144	251
1863.146	178
1863.148	122
1863.150	114
1863.152	119
1863.154	207
1863.156	389
1863.158	380
1863.160	313
1863.162	462
1863.164	407
1863.166	259
1863.168	217
1863.170	142
1863.172	122
1863.174	142
1863.176	173
1863.178	464
1863.180	584
1863.182	290
1863.184	208
1863.186	264
1863.188	224
1863.190	79
1863.192	91
1863.194	114
1863.196	100
1863.198	147
1863.200	212
1863.202	464
1863.204	361
1863.206	407
1863.208	744
1863.210	584
1863.212	153
1863.214	75
1863.216	78
1863.218	151
1863.220	226
1863.222	202
1863.224	116
1863.226	109
1863.228	133
1863.230	174
1863.232	264
1863.234	270
1863.236	256
1863.238	256
1863.240	250
1863.242	253
1863.244	273
1863.246	290
1863.248	315
1863.250	400
1863.252	363
1863.254	145
1863.256	126
1863.258	113
1863.260	106
1863.262	139
1863.264	204
1863.266	184
1863.268	247
1863.270	355
1863.272	442
1863.274	443
1863.276	495
1863.278	716
1863.280	793
1863.282	825
1863.284	869
1863.286	836
1863.288	780
1863.290	428
1863.292	141
1863.294	84
1863.296	82
1863.298	179
1863.300	447
1863.302	534
1863.304	378
1863.306	466
1863.308	646
1863.310	661
1863.312	326
1863.314	217
1863.316	379
1863.318	518
1863.320	454
1863.322	313
1863.324	147
1863.326	100
1863.328	88
1863.330	78
1863.332	90
1863.334	81
1863.336	84
1863.338	118
1863.340	118
1863.342	164
1863.344	275
1863.346	318
1863.348	373
1863.350	251
1863.352	99
1863.354	130
1863.356	254
1863.358	264
1863.360	230
1863.362	285
1863.364	258
1863.366	146
1863.368	117
1863.370	128
1863.372	114
1863.374	108
1863.376	160
1863.378	549
1863.380	776
1863.382	1064
1863.384	794
1863.386	390
1863.388	362
1863.390	353
1863.392	410
1863.394	392
1863.396	256
1863.398	272
1863.400	569
1863.402	750
1863.404	607
1863.406	593
1863.408	394
1863.410	193
1863.412	359
1863.414	350
1863.416	94
1863.418	66
1863.420	67
1863.422	78
1863.424	81
1863.426	307
1863.428	441
1863.430	190
1863.432	112
1863.434	119
1863.436	250
1863.438	424
1863.440	498
1863.442	600
1863.444	640
1863.446	366
1863.448	109
1863.450	186
1863.452	312
1863.454	364
1863.456	371
1863.458	381
1863.460	435
1863.462	358
1863.464	278
1863.466	148
1863.468	140
1863.470	243
1863.472	424
1863.474	338
1863.476	309
1863.478	311
1863.480	305
1863.482	528
1863.484	1140
1863.486	628
1863.488	278
1863.490	233
1863.492	215
1863.494	282
1863.502	317
1863.504	379
1863.506	416
1863.508	386
1863.510	376
1863.512	460
1863.514	671
1863.516	604
1863.518	463
1863.520	454
1863.522	235
1863.524	148
1863.526	152
1863.528	181
1863.530	209
1863.532	197
1863.534	87
1863.536	109
1863.538	356
1863.540	501
1863.542	628
1863.544	283
1863.546	231
1863.548	279
1863.550	291
1863.552	297
1863.554	268
1863.556	274
1863.558	386
1863.560	492
1863.562	409
1863.564	265
1863.566	147
1863.568	212
1863.570	195
1863.572	124
1863.574	136
1863.576	186
1863.578	141
1863.580	204
1863.582	382
1863.584	297
1863.586	123
1863.588	135
1863.590	166
1863.592	166
1863.594	256
1863.596	423
1863.598	303
1863.600	104
1863.602	64
1863.604	93
1863.606	115
1863.608	109
1863.610	70
1863.612	101
1863.614	198
1863.616	273
1863.618	393
1863.620	396
1863.622	398
1863.624	389
1863.626	418
1863.628	448
1863.630	598
1863.632	1136
1863.634	1134
1863.636	460
1863.638	376
1863.640	250
1863.642	163
1863.644	85
1863.646	77
1863.648	78
1863.650	75
1863.652	96
1863.654	104
1863.656	111
1863.658	108
1863.660	115
1863.662	104
1863.664	93
1863.666	98
1863.668	214
1863.670	133
1863.672	234
1863.674	807
1863.676	1003
1863.678	958
1863.680	534
1863.682	391
1863.684	452
1863.686	317
1863.688	121
1863.690	94
1863.692	75
1863.694	86
1863.696	73
1863.698	89
1863.700	182
1863.702	249
1863.704	151
1863.706	127
1863.708	389
1863.710	678
1863.712	1136
1863.714	1089
1863.716	423
1863.718	172
1863.720	134
1863.722	186
1863.724	160
1863.726	142
1863.728	204
1863.730	300
1863.732	120
1863.734	69
1863.736	106
1863.738	113
1863.740	154
1863.742	214
1863.744	206
1863.746	170
1863.748	92
1863.750	78
1863.752	95
1863.754	128
1863.756	163
1863.758	176
1863.760	121
1863.762	103
1863.764	241
1863.766	1139
1863.768	1138
1863.770	1139
1863.772	1140
1863.774	621
1863.776	244
1863.778	231
1863.780	199
1863.782	210
1863.784	193
1863.786	106
1863.788	160
1863.790	331
1863.792	366
1863.794	347
1863.796	196
1863.798	123
1863.800	154
1863.802	167
1863.804	110
1863.806	142
1863.808	248
1863.810	202
1863.812	164
1863.814	126
1863.816	138
1863.818	227
1863.820	180
1863.822	94
1863.824	257
1863.826	367
1863.828	245
1863.830	110
1863.832	98
1863.834	89
1863.836	98
1863.838	132
1863.840	128
1863.842	301
1863.844	751
1863.846	456
1863.848	308
1863.850	201
1863.852	191
1863.854	360
1863.856	420
1863.858	644
1863.860	666
1863.862	433
1863.864	150
1863.866	106
1863.868	84
1863.870	112
1863.872	131
1863.874	117
1863.876	284
1863.878	454
1863.880	617
1863.882	528
1863.884	191
1863.886	167
1863.888	171
1863.890	114
1863.892	85
1863.894	68
1863.896	55
1863.898	51
1863.900	48
1863.902	71
1863.904	277
1863.906	624
1863.908	424
1863.910	249
1863.912	177
1863.914	149
1863.916	146
1863.918	147
1863.920	135
1863.922	189
1863.924	221
1863.926	274
1863.928	326
1863.930	282
1863.932	228
1863.934	125
1863.936	87
1863.938	70
1863.940	64
1863.942	82
1863.944	156
1863.946	198
1863.948	174
1863.950	205
1863.952	278
1863.954	374
1863.956	436
1863.958	473
1863.960	415
1863.962	347
1863.964	312
1863.966	312
1863.968	163
1863.970	107
1863.972	152
1863.974	180
1863.976	192
1863.978	204
1863.980	326
1863.982	738
1863.984	782
1863.986	306
1863.988	156
1863.990	196
1863.992	214
1863.994	213
1864.002	208
1864.004	156
1864.006	206
1864.008	224
1864.010	214
1864.012	140
1864.014	91
1864.016	142
1864.018	224
1864.020	209
1864.022	130
1864.024	115
1864.026	92
1864.028	87
1864.030	119
1864.032	123
1864.034	115
1864.036	111
1864.038	184
1864.040	284
1864.042	338
1864.044	344
1864.046	276
1864.048	176
1864.050	282
1864.052	346
1864.054	201
1864.056	169
1864.058	158
1864.060	306
1864.062	596
1864.064	640
1864.066	392
1864.068	140
1864.070	111
1864.072	142
1864.074	213
1864.076	340
1864.078	331
1864.080	291
1864.082	268
1864.084	114
1864.086	82
1864.088	95
1864.090	200
1864.092	266
1864.094	264
1864.096	284
1864.098	290
1864.100	331
1864.102	728
1864.104	910
1864.106	524
1864.108	278
1864.110	240
1864.112	205
1864.114	204
1864.116	193
1864.118	214
1864.120	209
1864.122	246
1864.124	290
1864.126	251
1864.128	602
1864.130	437
1864.132	255
1864.134	325
1864.136	374
1864.138	359
1864.140	373
1864.142	388
1864.144	247
1864.146	159
1864.148	187
1864.150	341
1864.152	419
1864.154	420
1864.156	560
1864.158	812
1864.160	886
1864.162	917
1864.164	902
1864.166	631
1864.168	385
1864.170	382
1864.172	295
1864.174	178
1864.176	171
1864.178	200
1864.180	394
1864.182	424
1864.184	565
1864.186	342
1864.188	120
1864.190	67
1864.192	56
1864.194	53
1864.196	49
1864.198	50
1864.200	59
1864.202	79
1864.204	118
1864.206	105
1864.208	137
1864.210	131
1864.212	138
1864.214	178
1864.216	231
1864.218	568
1864.220	806
1864.222	654
1864.224	250
1864.226	222
1864.228	589
1864.230	699
1864.232	624
1864.234	262
1864.236	114
1864.238	123
1864.240	243
1864.242	471
1864.244	328
1864.246	136
1864.248	145
1864.250	258
1864.252	396
1864.254	425
1864.256	524
1864.258	673
1864.260	383
1864.262	112
1864.264	302
1864.266	686
1864.268	339
1864.270	219
1864.272	257
1864.274	213
1864.276	190
1864.278	200
1864.280	265
1864.282	303
1864.284	288
1864.286	315
1864.288	348
1864.290	371
1864.292	390
1864.294	364
1864.296	289
1864.298	240
1864.300	216
1864.302	186
1864.304	146
1864.306	225
1864.308	275
1864.310	295
1864.312	497
1864.314	1139
1864.316	661
1864.318	277
1864.320	456
1864.322	435
1864.324	217
1864.326	121
1864.328	77
1864.330	96
1864.332	106
1864.334	123
1864.336	137
1864.338	110
1864.340	121
1864.342	198
1864.344	182
1864.346	129
1864.348	102
1864.350	131
1864.352	124
1864.354	159
1864.356	199
1864.358	366
1864.360	383
1864.362	379
1864.364	374
1864.366	172
1864.368	96
1864.370	94
1864.372	199
1864.374	265
1864.376	218
1864.378	165
1864.380	278
1864.382	383
1864.384	301
1864.386	121
1864.388	88
1864.390	99
1864.392	114
1864.394	144
1864.396	271
1864.398	532
1864.400	948
1864.402	823
1864.404	570
1864.406	230
1864.408	137
1864.410	265
1864.412	300
1864.414	275
1864.416	305
1864.418	280
1864.420	213
1864.422	183
1864.424	147
1864.426	350
1864.428	329
1864.430	177
1864.432	127
1864.434	125
1864.436	116
1864.438	134
1864.440	121
1864.442	93
1864.444	101
1864.446	104
1864.448	130
1864.450	294
1864.452	468
1864.454	468
1864.456	447
1864.458	398
1864.460	198
1864.462	197
1864.464	247
1864.466	267
1864.468	293
1864.470	307
1864.472	441
1864.474	442
1864.476	307
1864.478	253
1864.480	312
1864.482	455
1864.484	496
1864.486	493
1864.488	462
1864.490	646
1864.492	593
1864.494	445
1864.502	280
1864.504	321
1864.506	324
1864.508	272
1864.510	172
1864.512	127
1864.514	158
1864.516	156
1864.518	155
1864.520	204
1864.522	394
1864.524	392
1864.526	394
1864.528	413
1864.530	418
1864.532	420
1864.534	497
1864.536	668
1864.538	720
1864.540	672
1864.542	497
1864.544	341
1864.546	317
1864.548	280
1864.550	213
1864.552	158
1864.554	117
1864.556	87
1864.558	113
1864.560	182
1864.562	169
1864.564	243
1864.566	232
1864.568	200
1864.570	219
1864.572	223
1864.574	162
1864.576	126
1864.578	177
1864.580	214
1864.582	211
1864.584	212
1864.586	210
1864.588	210
1864.590	248
1864.592	263
1864.594	196
1864.596	157
1864.598	128
1864.600	102
1864.602	97
1864.604	111
1864.606	166
1864.608	190
1864.610	132
1864.612	128
1864.614	124
1864.616	113
1864.618	113
1864.620	114
1864.622	116
1864.624	116
1864.626	116
1864.628	108
1864.630	143
1864.632	208
1864.634	434
1864.636	610
1864.638	312
1864.640	389
1864.642	714
1864.644	351
1864.646	202
1864.648	160
1864.650	151
1864.652	174
1864.654	203
1864.656	191
1864.658	186
1864.660	202
1864.662	216
1864.664	210
1864.666	218
1864.668	184
1864.670	296
1864.672	375
1864.674	316
1864.676	208
1864.678	270
1864.680	299
1864.682	274
1864.684	278
1864.686	413
1864.688	443
1864.690	306
1864.692	155
1864.694	147
1864.696	116
1864.698	108
1864.700	160
1864.702	368
1864.704	467
1864.706	458
1864.708	336
1864.710	176
1864.712	89
1864.714	77
1864.716	64
1864.718	73
1864.720	86
1864.722	70
1864.724	60
1864.726	75
1864.728	82
1864.730	174
1864.732	260
1864.734	212
1864.736	117
1864.738	82
1864.740	77
1864.742	68
1864.744	94
1864.746	164
1864.748	409
1864.750	734
1864.752	805
1864.754	688
1864.756	349
1864.758	226
1864.760	184
1864.762	350
1864.764	329
1864.766	269
1864.768	253
1864.770	211
1864.772	217
1864.774	157
1864.776	88
1864.778	62
1864.780	70
1864.782	118
1864.784	242
1864.786	158
1864.788	98
1864.790	80
1864.792	118
1864.794	111
1864.796	92
1864.798	146
1864.800	539
1864.802	607
1864.804	597
1864.806	566
1864.808	387
1864.810	127
1864.812	80
1864.814	67
1864.816	68
1864.818	72
1864.820	84
1864.822	125
1864.824	188
1864.826	305
1864.828	548
1864.830	602
1864.832	518
1864.834	213
1864.836	143
1864.838	140
1864.840	148
1864.842	204
1864.844	254
1864.846	326
1864.848	410
1864.850	446
1864.852	463
1864.854	435
1864.856	238
1864.858	150
1864.860	148
1864.862	142
1864.864	186
1864.866	175
1864.868	246
1864.870	396
1864.872	307
1864.874	182
1864.876	165
1864.878	259
1864.880	467
1864.882	606
1864.884	674
1864.886	718
1864.888	750
1864.890	710
1864.892	495
1864.894	420
1864.896	331
1864.898	177
1864.900	135
1864.902	287
1864.904	336
1864.906	350
1864.908	288
1864.910	96
1864.912	131
1864.914	183
1864.916	144
1864.918	140
1864.920	187
1864.922	291
1864.924	326
1864.926	194
1864.928	101
1864.930	97
1864.932	93
1864.934	74
1864.936	78
1864.938	90
1864.940	118
1864.942	119
1864.944	111
1864.946	150
1864.948	166
1864.950	171
1864.952	188
1864.954	177
1864.956	166
1864.958	140
1864.960	209
1864.962	344
1864.964	458
1864.966	775
1864.968	924
1864.970	1017
1864.972	922
1864.974	566
1864.976	349
1864.978	184
1864.980	142
1864.982	184
1864.984	292
1864.986	367
1864.988	468
1864.990	485
1864.992	435
1864.994	265
1865.002	354
1865.004	426
1865.006	312
1865.008	202
1865.010	151
1865.012	135
1865.014	123
1865.016	192
1865.018	266
1865.020	258
1865.022	261
1865.024	284
1865.026	204
1865.028	159
1865.030	178
1865.032	186
1865.034	151
1865.036	222
1865.038	236
1865.040	233
1865.042	237
1865.044	241
1865.046	235
1865.048	231
1865.050	245
1865.052	161
1865.054	120
1865.056	170
1865.058	238
1865.060	192
1865.062	314
1865.064	456
1865.066	404
1865.068	272
1865.070	315
1865.072	261
1865.074	262
1865.076	185
1865.078	114
1865.080	117
1865.082	115
1865.084	102
1865.086	110
1865.088	140
1865.090	177
1865.092	196
1865.094	148
1865.096	145
1865.098	201
1865.100	214
1865.102	263
1865.104	450
1865.106	480
1865.108	520
1865.110	503
1865.112	364
1865.114	222
1865.116	148
1865.118	150
1865.120	292
1865.122	457
1865.124	512
1865.126	511
1865.128	560
1865.130	599
1865.132	563
1865.134	329
1865.136	177
1865.138	161
1865.140	107
1865.142	114
1865.144	104
1865.146	113
1865.148	119
1865.150	220
1865.152	338
1865.154	326
1865.156	325
1865.158	332
1865.160	324
1865.162	265
1865.164	243
1865.166	246
1865.168	250
1865.170	262
1865.172	273
1865.174	294
1865.176	296
1865.178	368
1865.180	276
1865.182	162
1865.184	125
1865.186	125
1865.188	136
1865.190	116
1865.192	101
1865.194	110
1865.196	152
1865.198	242
1865.200	354
1865.202	522
1865.204	457
1865.206	190
1865.208	74
1865.210	66
1865.212	85
1865.214	108
1865.216	114
1865.218	185
1865.220	280
1865.222	318
1865.224	306
1865.226	175
1865.228	132
1865.230	211
1865.232	240
1865.234	207
1865.236	170
1865.238	169
1865.240	154
1865.242	200
1865.244	250
1865.246	256
1865.248	265
1865.250	251
1865.252	252
1865.254	257
1865.256	232
1865.258	203
1865.260	151
1865.262	168
1865.264	253
1865.266	251
1865.268	201
1865.270	220
1865.272	220
1865.274	479
1865.276	354
1865.278	157
1865.280	196
1865.282	230
1865.284	213
1865.286	233
1865.288	269
1865.290	315
1865.292	347
1865.294	276
1865.296	160
1865.298	193
1865.300	354
1865.302	382
1865.304	338
1865.306	300
1865.308	273
1865.310	281
1865.312	236
1865.314	205
1865.316	193
1865.318	189
1865.320	150
1865.322	131
1865.324	152
1865.326	187
1865.328	264
1865.330	247
1865.332	230
1865.334	216
1865.336	148
1865.338	142
1865.340	144
1865.342	146
1865.344	149
1865.346	160
1865.348	166
1865.350	125
1865.352	124
1865.354	113
1865.356	118
1865.358	124
1865.360	146
1865.362	240
1865.364	327
1865.366	362
1865.368	412
1865.370	403
1865.372	378
1865.374	341
1865.376	275
1865.378	206
1865.380	189
1865.382	216
1865.384	252
1865.386	244
1865.388	215
1865.390	202
1865.392	281
1865.394	253
1865.396	183
1865.398	197
1865.400	217
1865.402	220
1865.404	268
1865.406	254
1865.408	181
1865.410	179
1865.412	124
1865.414	123
1865.416	138
1865.418	166
1865.420	172
1865.422	186
1865.424	183
1865.426	176
1865.428	168
1865.430	160
1865.432	143
1865.434	132
1865.436	156
1865.438	172
1865.440	194
1865.442	172
1865.444	142
1865.446	125
1865.448	170
1865.450	183
1865.452	174
1865.454	184
1865.456	193
1865.458	194
1865.460	295
1865.462	248
1865.464	232
1865.466	403
1865.468	572
1865.470	595
1865.472	665
1865.474	541
1865.476	279
1865.478	225
1865.480	257
1865.482	273
1865.484	259
1865.486	288
1865.488	303
1865.490	439
1865.492	382
1865.494	331
1865.502	112
1865.504	158
1865.506	164
1865.508	156
1865.510	149
1865.512	150
1865.514	133
1865.516	138
1865.518	150
1865.520	147
1865.522	152
1865.524	144
1865.526	170
1865.528	221
1865.530	253
1865.532	328
1865.534	187
1865.536	124
1865.538	123
1865.540	68
1865.542	73
1865.544	80
1865.546	85
1865.548	99
1865.550	98
1865.552	115
1865.554	288
1865.556	522
1865.558	742
1865.560	327
1865.562	215
1865.564	212
1865.566	113
1865.568	82
1865.570	117
1865.572	223
1865.574	326
1865.576	317
1865.578	544
1865.580	184
1865.582	117
1865.584	285
1865.586	380
1865.588	801
1865.590	1138
1865.592	1138
1865.594	1008
1865.596	160
1865.598	82
1865.600	90
1865.602	84
1865.604	88
1865.606	70
1865.608	64
1865.610	76
1865.612	95
1865.614	290
1865.616	318
1865.618	241
1865.620	288
1865.622	329
1865.624	325
1865.626	198
1865.628	113
1865.630	100
1865.632	108
1865.634	118
1865.636	123
1865.638	131
1865.640	133
1865.642	156
1865.644	280
1865.646	324
1865.648	310
1865.650	260
1865.652	124
1865.654	87
1865.656	102
1865.658	117
1865.660	127
1865.662	123
1865.664	215
1865.666	432
1865.668	558
1865.670	622
1865.672	466
1865.674	370
1865.676	437
1865.678	660
1865.680	839
1865.682	827
1865.684	856
1865.686	855
1865.688	844
1865.690	728
1865.692	300
1865.694	176
1865.696	175
1865.698	184
1865.700	159
1865.702	105
1865.704	124
1865.706	116
1865.708	144
1865.710	160
1865.712	76
1865.714	166
1865.716	1025
1865.718	1136
1865.720	688
1865.722	255
1865.724	189
1865.726	243
1865.728	260
1865.730	239
1865.732	164
1865.734	67
1865.736	101
1865.738	217
1865.740	259
1865.742	227
1865.744	250
1865.746	276
1865.748	250
1865.750	180
1865.752	237
1865.754	270
1865.756	412
1865.758	953
1865.760	1137
1865.762	952
1865.764	934
1865.766	718
1865.768	268
1865.770	225
1865.772	254
1865.774	259
1865.776	316
1865.778	668
1865.780	1130
1865.782	1070
1865.784	1138
1865.786	1137
1865.788	1122
1865.790	813
1865.792	853
1865.794	1136
1865.796	1136
1865.798	428
1865.800	233
1865.802	224
1865.804	208
1865.806	241
1865.808	257
1865.810	392
1865.812	509
1865.814	627
1865.816	404
1865.818	195
1865.820	113
1865.822	99
1865.824	96
1865.826	95
1865.828	300
1865.830	380
1865.832	346
1865.834	336
1865.836	231
1865.838	96
1865.840	112
1865.842	138
1865.844	142
1865.846	194
1865.848	155
1865.850	173
1865.852	297
1865.854	299
1865.856	280
1865.858	241
