Laser	Light	Scattering	(SOLID)
Depth	Average
2214.348	35
2214.350	51
2214.352	58
2214.353	77
2214.354	78
2214.356	35
2214.357	23
2214.359	24
2214.360	24
2214.362	22
2214.364	39
2214.365	32
2214.366	34
2214.368	36
2214.369	31
2214.371	33
2214.373	27
2214.374	39
2214.375	56
2214.377	58
2214.378	51
2214.380	53
2214.381	38
2214.383	29
2214.385	31
2214.386	26
2214.387	29
2214.389	27
2214.390	26
2214.392	36
2214.394	44
2214.395	60
2214.396	49
2214.398	42
2214.399	44
2214.401	52
2214.402	56
2214.404	35
2214.406	34
2214.407	28
2214.408	25
2214.410	28
2214.411	53
2214.413	69
2214.415	36
2214.416	38
2214.417	28
2214.419	36
2214.420	35
2214.422	47
2214.423	47
2214.425	42
2214.427	33
2214.428	31
2214.429	32
2214.431	30
2214.432	28
2214.434	29
2214.436	24
2214.437	25
2214.438	34
2214.440	55
2214.441	37
2214.443	36
2214.444	37
2214.446	44
2214.448	38
2214.449	36
2214.450	52
2214.452	65
2214.453	72
2214.455	55
2214.457	47
2214.458	43
2214.459	40
2214.461	38
2214.462	38
2214.464	39
2214.465	43
2214.467	47
2214.469	49
2214.470	44
2214.471	40
2214.473	42
2214.474	51
2214.476	60
2214.478	68
2214.479	102
2214.480	77
2214.482	72
2214.483	70
2214.485	76
2214.487	70
2214.488	54
2214.490	41
2214.491	44
2214.492	58
2214.494	66
2214.495	79
2214.497	120
2214.502	216
2214.503	138
2214.505	93
2214.506	83
2214.508	68
2214.510	52
2214.511	44
2214.512	34
2214.514	38
2214.515	22
2214.517	23
2214.519	22
2214.520	14
2214.521	17
2214.523	46
2214.524	64
2214.526	54
2214.527	44
2214.529	64
2214.531	46
2214.532	29
2214.533	24
2214.535	22
2214.536	28
2214.538	26
2214.540	48
2214.541	30
2214.542	26
2214.544	43
2214.545	55
2214.547	32
2214.548	48
2214.550	61
2214.552	66
2214.553	81
2214.554	46
2214.556	23
2214.557	20
2214.559	17
2214.561	17
2214.562	25
2214.563	26
2214.565	25
2214.566	31
2214.568	33
2214.569	34
2214.571	34
2214.573	32
2214.574	35
2214.575	40
2214.577	38
2214.578	39
2214.580	40
2214.582	24
2214.583	25
2214.584	32
2214.586	41
2214.587	42
2214.589	61
2214.590	67
2214.592	38
2214.594	35
2214.595	32
2214.596	30
2214.598	28
2214.599	24
2214.601	29
2214.603	44
2214.604	41
2214.605	26
2214.607	26
2214.608	29
2214.610	36
2214.612	96
2214.613	101
2214.615	59
2214.616	81
2214.617	45
2214.619	28
2214.620	33
2214.622	36
2214.624	20
2214.625	22
2214.626	20
2214.628	20
2214.629	28
2214.631	30
2214.633	37
2214.634	32
2214.635	41
2214.637	27
2214.638	36
2214.640	102
2214.641	61
2214.643	51
2214.645	53
2214.646	54
2214.647	53
2214.649	50
2214.650	62
2214.652	50
2214.654	36
2214.655	30
2214.656	30
2214.658	27
2214.659	28
2214.661	25
2214.662	22
2214.664	25
2214.666	23
2214.667	26
2214.668	24
2214.670	22
2214.671	46
2214.673	64
2214.675	51
2214.676	45
2214.677	53
2214.679	54
2214.680	37
2214.682	34
2214.683	30
2214.685	40
2214.687	42
2214.688	48
2214.689	51
2214.691	53
2214.692	57
2214.694	168
2214.696	182
2214.697	23
2214.698	18
2214.700	24
2214.701	27
2214.703	32
2214.704	28
2214.706	36
2214.708	33
2214.709	29
2214.710	52
2214.712	51
2214.713	33
2214.715	44
2214.717	37
2214.718	24
2214.719	21
2214.721	15
2214.722	21
2214.724	22
2214.725	10
2214.727	12
2214.729	20
2214.730	15
2214.731	14
2214.733	16
2214.734	26
2214.736	23
2214.738	21
2214.739	29
2214.740	62
2214.742	108
2214.743	131
2214.745	132
2214.746	112
2214.748	53
2214.750	28
2214.751	18
2214.752	25
2214.754	27
2214.755	24
2214.757	34
2214.759	27
2214.760	18
2214.761	18
2214.763	20
2214.764	23
2214.766	32
2214.767	44
2214.769	61
2214.771	67
2214.772	71
2214.773	86
2214.775	46
2214.776	21
2214.778	16
2214.780	16
2214.781	17
2214.782	27
2214.784	30
2214.785	34
2214.787	40
2214.789	42
2214.790	52
2214.792	39
2214.793	31
2214.794	32
2214.796	44
2214.797	52
2214.799	32
2214.801	66
2214.802	37
2214.803	56
2214.805	52
2214.806	47
2214.808	36
2214.810	21
2214.811	16
2214.813	24
2214.814	25
2214.815	20
2214.817	21
2214.818	30
2214.820	50
2214.822	30
2214.823	24
2214.824	27
2214.826	35
2214.827	40
2214.829	44
2214.831	42
2214.832	30
2214.833	45
2214.835	75
2214.836	85
2214.838	72
2214.839	71
2214.841	75
2214.843	54
2214.844	41
2214.845	45
2214.847	62
2214.848	60
2214.850	34
2214.852	30
2214.853	30
2214.854	38
2214.856	55
2214.857	58
2214.859	52
2214.860	55
2214.862	48
2214.864	40
2214.865	27
2214.866	31
2214.868	49
2214.869	79
2214.871	102
2214.873	82
2214.874	37
2214.875	30
2214.877	24
2214.878	20
2214.880	22
2214.881	24
2214.883	29
2214.885	29
2214.886	21
2214.887	26
2214.889	30
2214.890	31
2214.892	26
2214.894	41
2214.895	50
2214.896	61
2214.898	79
2214.899	82
2214.901	38
2214.902	27
2214.904	30
2214.906	25
2214.907	24
2214.908	23
2214.910	23
2214.911	21
2214.913	35
2214.915	43
2214.916	53
2214.917	33
2214.919	37
2214.920	39
2214.922	28
2214.923	21
2214.925	26
2214.927	25
2214.928	30
2214.929	24
2214.931	26
2214.932	24
2214.934	26
2214.936	28
2214.937	37
2214.938	48
2214.940	32
2214.941	39
2214.943	43
2214.944	56
2214.946	66
2214.948	46
2214.949	29
2214.950	44
2214.952	39
2214.953	37
2214.955	33
2214.957	30
2214.958	42
2214.959	57
2214.961	45
2214.962	47
2214.964	46
2214.965	25
2214.967	27
2214.969	31
2214.970	34
2214.971	50
2214.973	61
2214.974	48
2214.976	42
2214.978	44
2214.979	50
2214.980	66
2214.982	70
2214.983	54
2214.985	46
2214.987	31
2214.988	38
2214.990	36
2214.991	32
2214.992	40
2214.994	41
2214.995	50
2214.997	56
2215.002	53
2215.003	40
2215.005	31
2215.006	30
2215.008	35
2215.010	74
2215.011	94
2215.012	74
2215.014	36
2215.015	35
2215.017	27
2215.019	29
2215.020	29
2215.021	36
2215.023	41
2215.024	42
2215.026	42
2215.027	38
2215.029	55
2215.031	61
2215.032	56
2215.033	46
2215.035	31
2215.036	24
2215.038	28
2215.040	25
2215.041	22
2215.042	23
2215.044	63
2215.045	58
2215.047	48
2215.048	51
2215.050	56
2215.052	39
2215.053	40
2215.054	43
2215.056	40
2215.057	46
2215.059	38
2215.061	30
2215.062	23
2215.063	58
2215.065	67
2215.066	48
2215.068	29
2215.069	30
2215.071	28
2215.073	44
2215.074	48
2215.075	29
2215.077	23
2215.078	22
2215.080	20
2215.082	32
2215.083	59
2215.084	42
2215.086	29
2215.087	20
2215.089	25
2215.090	32
2215.092	23
2215.094	21
2215.095	22
2215.096	19
2215.098	28
2215.099	59
2215.101	117
2215.103	49
2215.104	82
2215.105	110
2215.107	63
2215.108	63
2215.110	59
2215.112	42
2215.113	24
2215.115	26
2215.116	31
2215.117	24
2215.119	25
2215.120	24
2215.122	24
2215.124	28
2215.125	36
2215.126	44
2215.128	47
2215.129	94
2215.131	148
2215.133	146
2215.134	77
2215.135	51
2215.137	33
2215.138	26
2215.140	26
2215.141	38
2215.143	24
2215.145	25
2215.146	69
2215.147	40
2215.149	23
2215.150	25
2215.152	27
2215.154	53
2215.155	71
2215.156	75
2215.158	83
2215.159	80
2215.161	41
2215.162	23
2215.164	34
2215.166	29
2215.167	26
2215.168	34
2215.170	22
2215.171	23
2215.173	27
2215.175	30
2215.176	33
2215.177	33
2215.179	25
2215.180	30
2215.182	29
2215.183	36
2215.185	53
2215.187	45
2215.188	25
2215.189	18
2215.191	18
2215.192	30
2215.194	34
2215.196	26
2215.197	30
2215.198	34
2215.200	42
2215.201	82
2215.203	386
2215.204	58
2215.206	46
2215.208	34
2215.209	50
2215.210	23
2215.212	25
2215.213	27
2215.215	24
2215.217	33
2215.218	29
2215.219	58
2215.221	48
2215.222	69
2215.224	87
2215.225	82
2215.227	42
2215.229	36
2215.230	19
2215.231	17
2215.233	26
2215.234	32
2215.236	23
2215.238	20
2215.239	20
2215.240	27
2215.242	45
2215.243	44
2215.245	47
2215.246	43
2215.248	46
2215.250	46
2215.251	46
2215.252	62
2215.254	59
2215.255	61
2215.257	53
2215.259	35
2215.260	16
2215.261	14
2215.263	11
2215.264	16
2215.266	13
2215.267	10
2215.269	23
2215.271	30
2215.272	28
2215.273	40
2215.275	36
2215.276	38
2215.278	43
2215.280	32
2215.281	26
2215.282	24
2215.284	24
2215.285	26
2215.287	30
2215.289	55
2215.290	38
2215.292	50
2215.293	61
2215.294	53
2215.296	40
2215.297	22
2215.299	22
2215.301	23
2215.302	20
2215.303	19
2215.305	17
2215.306	26
2215.308	132
2215.310	54
2215.311	74
2215.313	57
2215.314	33
2215.315	22
2215.317	22
2215.318	22
2215.320	26
2215.322	36
2215.323	77
2215.324	86
2215.326	35
2215.327	34
2215.329	41
2215.331	31
2215.332	38
2215.333	34
2215.335	128
2215.336	43
2215.338	27
2215.339	28
2215.341	55
2215.343	44
2215.344	55
2215.345	68
2215.347	44
2215.348	25
2215.350	24
2215.352	24
2215.353	24
2215.354	27
2215.356	27
2215.357	34
2215.359	31
2215.360	41
2215.362	38
2215.364	21
2215.365	21
2215.366	27
2215.368	48
2215.369	52
2215.371	53
2215.373	57
2215.374	112
2215.375	116
2215.377	74
2215.378	28
2215.380	33
2215.381	27
2215.383	18
2215.385	19
2215.386	24
2215.387	26
2215.389	32
2215.390	45
2215.392	32
2215.394	26
2215.395	26
2215.396	28
2215.398	45
2215.399	39
2215.401	48
2215.402	52
2215.404	48
2215.406	51
2215.407	69
2215.408	61
2215.410	43
2215.411	54
2215.413	64
2215.415	29
2215.416	26
2215.417	27
2215.419	25
2215.420	29
2215.422	29
2215.423	34
2215.425	33
2215.427	40
2215.428	34
2215.429	28
2215.431	39
2215.432	46
2215.434	42
2215.436	42
2215.437	44
2215.438	50
2215.440	52
2215.441	48
2215.443	32
2215.444	20
2215.446	24
2215.448	35
2215.449	31
2215.450	39
2215.452	75
2215.453	71
2215.455	59
2215.457	62
2215.458	56
2215.459	47
2215.461	42
2215.462	42
2215.464	47
2215.465	47
2215.467	61
2215.469	52
2215.470	35
2215.471	33
2215.473	34
2215.474	48
2215.476	36
2215.478	45
2215.479	76
2215.480	92
2215.482	62
2215.483	47
2215.485	45
2215.487	52
2215.488	70
2215.490	60
2215.491	68
2215.492	112
2215.494	180
2215.495	808
2215.497	998
2215.502	103
2215.503	87
2215.505	71
2215.506	36
2215.508	26
2215.510	20
2215.511	22
2215.512	19
2215.514	27
2215.515	37
2215.517	38
2215.519	46
2215.520	37
2215.521	24
2215.523	16
2215.524	27
2215.526	40
2215.527	50
2215.529	48
2215.531	47
2215.532	45
2215.533	29
2215.535	20
2215.536	18
2215.538	17
2215.540	21
2215.541	29
2215.542	29
2215.544	25
2215.545	25
2215.547	34
2215.548	36
2215.550	62
2215.552	45
2215.553	49
2215.554	71
2215.556	105
2215.557	54
2215.559	50
2215.561	30
2215.562	44
2215.563	53
2215.565	29
2215.566	30
2215.568	25
2215.569	48
2215.571	35
2215.573	23
2215.574	23
2215.575	30
2215.577	27
2215.578	32
2215.580	38
2215.582	80
2215.583	96
2215.584	82
2215.586	55
2215.587	38
2215.589	34
2215.590	36
2215.592	36
2215.594	28
2215.595	31
2215.596	37
2215.598	57
2215.599	28
2215.601	20
2215.603	32
2215.604	32
2215.605	37
2215.607	45
2215.608	35
2215.610	32
2215.612	57
2215.613	51
2215.615	29
2215.616	26
2215.617	27
2215.619	22
2215.620	26
2215.622	29
2215.624	24
2215.625	28
2215.626	28
2215.628	28
2215.629	30
2215.631	32
2215.633	29
2215.634	34
2215.635	36
2215.637	44
2215.638	39
2215.640	53
2215.641	72
2215.643	76
2215.645	63
2215.646	65
2215.647	52
2215.649	26
2215.650	24
2215.652	30
2215.654	32
2215.655	29
2215.656	34
2215.658	27
2215.659	25
2215.661	25
2215.662	23
2215.664	22
2215.666	34
2215.667	416
2215.668	143
2215.670	48
2215.671	42
2215.673	43
2215.675	95
2215.676	120
2215.677	104
2215.679	59
2215.680	40
2215.682	28
2215.683	16
2215.685	16
2215.687	14
2215.688	14
2215.689	20
2215.691	44
2215.692	22
2215.694	17
2215.696	14
2215.697	35
2215.698	62
2215.700	55
2215.701	84
2215.703	62
2215.704	57
2215.706	32
2215.708	40
2215.709	52
2215.710	44
2215.712	34
2215.713	22
2215.715	28
2215.717	25
2215.718	32
2215.719	26
2215.721	28
2215.722	38
2215.724	60
2215.725	68
2215.727	37
2215.729	29
2215.730	18
2215.731	13
2215.733	10
2215.734	13
2215.736	22
2215.738	18
2215.739	21
2215.740	17
2215.742	15
2215.743	18
2215.745	14
2215.746	22
2215.748	29
2215.750	36
2215.751	59
2215.752	54
2215.754	70
2215.755	69
2215.757	36
2215.759	44
2215.760	34
2215.761	32
2215.763	29
2215.764	27
2215.766	25
2215.767	29
2215.769	30
2215.771	30
2215.772	24
2215.773	19
2215.775	28
2215.776	20
2215.778	26
2215.780	39
2215.781	78
2215.782	48
2215.784	32
2215.785	31
2215.787	36
2215.789	48
2215.790	36
2215.792	28
2215.793	23
2215.794	25
2215.796	26
2215.797	34
2215.799	40
2215.801	38
2215.802	46
2215.803	34
2215.805	23
2215.806	27
2215.808	38
2215.810	27
2215.811	40
2215.813	46
2215.814	80
2215.815	113
2215.817	87
2215.818	46
2215.820	26
2215.822	28
2215.823	42
2215.824	34
2215.826	21
2215.827	21
2215.829	24
2215.831	19
2215.832	25
2215.833	23
2215.835	30
2215.836	34
2215.838	38
2215.839	40
2215.841	32
2215.843	40
2215.844	36
2215.845	42
2215.847	45
2215.848	51
2215.850	69
2215.852	138
2215.853	91
2215.854	57
2215.856	31
2215.857	38
2215.859	31
2215.860	26
2215.862	24
2215.864	25
2215.865	27
2215.866	29
2215.868	46
2215.869	64
2215.871	78
2215.873	50
2215.874	49
2215.875	56
2215.877	58
2215.878	80
2215.880	87
2215.881	55
2215.883	42
2215.885	30
2215.886	44
2215.887	70
2215.889	94
2215.890	100
2215.892	86
2215.894	75
2215.895	59
2215.896	61
2215.898	61
2215.899	54
2215.901	52
2215.902	53
2215.904	70
2215.906	74
2215.907	57
2215.908	54
2215.910	65
2215.911	42
2215.913	29
2215.915	23
2215.916	22
2215.917	24
2215.919	21
2215.920	24
2215.922	27
2215.923	29
2215.925	30
2215.927	31
2215.928	32
2215.929	41
2215.931	49
2215.932	52
2215.934	66
2215.936	62
2215.937	63
2215.938	67
2215.940	39
2215.941	26
2215.943	26
2215.944	26
2215.946	31
2215.948	37
2215.949	39
2215.950	42
2215.952	49
2215.953	48
2215.955	30
2215.957	39
2215.958	42
2215.959	43
2215.961	44
2215.962	44
2215.964	59
2215.965	66
2215.967	66
2215.969	77
2215.970	71
2215.971	56
2215.973	32
2215.974	36
2215.976	34
2215.978	33
2215.979	34
2215.980	40
2215.982	46
2215.983	41
2215.985	48
2215.987	63
2215.988	76
2215.990	73
2215.991	78
2215.992	89
2215.994	69
2215.995	55
2215.997	62
2216.002	26
2216.003	34
2216.005	41
2216.006	33
2216.008	30
2216.010	27
2216.011	46
2216.012	73
2216.014	70
2216.015	70
2216.017	48
2216.019	42
2216.020	30
2216.021	23
2216.023	26
2216.024	30
2216.026	29
2216.027	18
2216.029	19
2216.031	23
2216.032	23
2216.033	26
2216.035	28
2216.036	22
2216.038	33
2216.040	46
2216.041	31
2216.042	40
2216.044	41
2216.045	53
2216.047	64
2216.048	55
2216.050	52
2216.052	49
2216.053	47
2216.054	43
2216.056	55
2216.057	35
2216.059	28
2216.061	41
2216.062	52
2216.063	58
2216.065	53
2216.066	76
2216.068	75
2216.069	32
2216.071	32
2216.073	25
2216.074	25
2216.075	26
2216.077	22
2216.078	28
2216.080	23
2216.082	20
2216.083	26
2216.084	22
2216.086	24
2216.087	24
2216.089	24
2216.090	31
2216.092	43
2216.094	40
2216.095	53
2216.096	40
2216.098	29
2216.099	26
2216.101	30
2216.103	26
2216.104	32
2216.105	33
2216.107	30
2216.108	31
2216.110	28
2216.112	28
2216.113	40
2216.115	57
2216.116	90
2216.117	84
2216.119	59
2216.120	28
2216.122	18
2216.124	24
2216.125	23
2216.126	28
2216.128	38
2216.129	32
2216.131	23
2216.133	26
2216.134	30
2216.135	36
2216.137	30
2216.138	27
2216.140	46
2216.141	50
2216.143	53
2216.145	42
2216.146	35
2216.147	30
2216.149	28
2216.150	27
2216.152	20
2216.154	24
2216.155	20
2216.156	18
2216.158	21
2216.159	30
2216.161	37
2216.162	22
2216.164	25
2216.166	27
2216.167	32
2216.168	34
2216.170	50
2216.171	49
2216.173	45
2216.175	32
2216.176	23
2216.177	24
2216.179	19
2216.180	8
2216.182	10
2216.183	8
2216.185	9
2216.187	10
2216.188	11
2216.189	12
2216.191	15
2216.192	28
2216.194	32
2216.196	57
2216.197	35
2216.198	43
2216.200	41
2216.201	33
2216.203	47
2216.204	79
2216.206	52
2216.208	40
2216.209	22
2216.210	16
2216.212	16
2216.213	15
2216.215	16
2216.217	18
2216.218	17
2216.219	28
2216.221	17
2216.222	21
2216.224	34
2216.225	32
2216.227	26
2216.229	28
2216.230	28
2216.231	34
2216.233	18
2216.234	24
2216.236	15
2216.238	14
2216.239	10
2216.240	14
2216.242	13
2216.243	16
2216.245	20
2216.246	16
2216.248	16
2216.250	31
2216.251	53
2216.252	23
2216.254	26
2216.255	34
2216.257	39
2216.259	29
2216.260	26
2216.261	32
2216.263	54
2216.264	51
2216.266	36
2216.267	28
2216.269	24
2216.271	25
2216.272	38
2216.273	51
2216.275	77
2216.276	82
2216.278	68
2216.280	55
2216.281	57
2216.282	56
2216.284	54
2216.285	51
2216.287	50
2216.289	55
2216.290	43
2216.292	27
2216.293	25
2216.294	35
2216.296	34
2216.297	27
2216.299	28
2216.301	29
2216.302	27
2216.303	24
2216.305	26
2216.306	24
2216.308	19
2216.310	25
2216.311	24
2216.313	21
2216.314	27
2216.315	26
2216.317	30
2216.318	29
2216.320	22
2216.322	35
2216.323	42
2216.324	50
2216.326	50
2216.327	55
2216.329	32
2216.331	26
2216.332	22
2216.333	28
2216.335	20
2216.336	18
2216.338	20
2216.339	25
2216.341	34
2216.343	60
2216.344	102
2216.345	94
2216.347	53
2216.348	60
2216.350	47
2216.352	39
2216.353	44
2216.354	44
2216.356	36
2216.357	40
2216.359	52
2216.360	329
2216.362	811
2216.364	164
2216.365	38
2216.366	36
2216.368	31
2216.369	34
2216.371	35
2216.373	34
2216.374	35
2216.375	46
2216.377	59
2216.378	66
2216.380	66
2216.381	56
2216.383	36
2216.385	26
2216.386	26
2216.387	40
2216.389	64
2216.390	60
2216.392	38
2216.394	32
2216.395	26
2216.396	26
2216.398	32
2216.399	39
2216.401	41
2216.402	40
2216.404	27
2216.406	24
2216.407	33
2216.408	39
2216.410	41
2216.411	45
2216.413	45
2216.415	68
2216.416	48
2216.417	38
2216.419	40
2216.420	41
2216.422	40
2216.423	35
2216.425	34
2216.427	37
2216.428	33
2216.429	46
2216.431	73
2216.432	84
2216.434	78
2216.436	74
2216.437	53
2216.438	49
2216.440	28
2216.441	28
2216.443	72
2216.444	52
2216.446	40
2216.448	28
2216.449	32
2216.450	32
2216.452	32
2216.453	36
2216.455	32
2216.457	30
2216.458	26
2216.459	35
2216.461	33
2216.462	36
2216.464	32
2216.465	34
2216.467	50
2216.469	70
2216.470	98
2216.471	154
2216.473	395
2216.474	145
2216.476	115
2216.478	78
2216.479	61
2216.480	50
2216.482	48
2216.483	59
2216.485	58
2216.487	53
2216.488	69
2216.490	73
2216.491	69
2216.492	81
2216.494	72
2216.495	65
2216.497	86
2216.502	121
2216.503	74
2216.505	56
2216.506	75
2216.508	74
2216.510	65
2216.511	57
2216.512	47
2216.514	34
2216.515	54
2216.517	69
2216.519	66
2216.520	59
2216.521	46
2216.523	53
2216.524	55
2216.526	56
2216.527	48
2216.529	46
2216.531	51
2216.532	30
2216.533	18
2216.535	21
2216.536	20
2216.538	22
2216.540	23
2216.541	29
2216.542	28
2216.544	26
2216.545	31
2216.547	31
2216.548	32
2216.550	42
2216.552	43
2216.553	40
2216.554	40
2216.556	53
2216.557	50
2216.559	61
2216.561	55
2216.562	43
2216.563	35
2216.565	33
2216.566	42
2216.568	54
2216.569	53
2216.571	38
2216.573	60
2216.574	62
2216.575	54
2216.577	61
2216.578	84
2216.580	139
2216.582	198
2216.583	257
2216.584	434
2216.586	1115
2216.587	1149
2216.589	1151
2216.590	1151
2216.592	1148
2216.594	1148
2216.595	1151
2216.596	1149
2216.598	1148
2216.599	1147
2216.601	1149
2216.603	1151
2216.604	755
2216.605	491
2216.607	289
2216.608	215
2216.610	163
2216.612	237
2216.613	249
2216.615	190
2216.616	124
2216.617	111
2216.619	63
2216.620	47
2216.622	29
2216.624	22
2216.625	19
2216.626	23
2216.628	78
2216.629	88
2216.631	29
2216.633	30
2216.634	27
2216.635	28
2216.637	27
2216.638	33
2216.640	34
2216.641	32
2216.643	38
2216.645	68
2216.646	57
2216.647	42
2216.649	36
2216.650	31
2216.652	37
2216.654	36
2216.655	36
2216.656	42
2216.658	47
2216.659	67
2216.661	58
2216.662	58
2216.664	62
2216.666	58
2216.667	61
2216.668	59
2216.670	61
2216.671	65
2216.673	66
2216.675	48
2216.676	63
2216.677	49
2216.679	49
2216.680	47
2216.682	28
2216.683	33
2216.685	25
2216.687	21
2216.688	24
2216.689	28
2216.691	26
2216.692	22
2216.694	47
2216.696	49
2216.697	39
2216.698	50
2216.700	58
2216.701	64
2216.703	72
2216.704	90
2216.706	63
2216.708	53
2216.709	60
2216.710	46
2216.712	28
2216.713	45
2216.715	46
2216.717	58
2216.718	56
2216.719	35
2216.721	38
2216.722	40
2216.724	46
2216.725	64
2216.727	68
2216.729	50
2216.730	63
2216.731	52
2216.733	41
2216.734	30
2216.736	29
2216.738	28
2216.739	31
2216.740	23
2216.742	20
2216.743	25
2216.745	34
2216.746	49
2216.748	78
2216.750	104
2216.751	43
2216.752	24
2216.754	20
2216.755	16
2216.757	16
2216.759	20
2216.760	27
2216.761	43
2216.763	56
2216.764	60
2216.766	115
2216.767	219
2216.769	97
2216.771	148
2216.772	54
2216.773	56
2216.775	50
2216.776	34
2216.778	26
2216.780	23
2216.781	30
2216.782	38
2216.784	56
2216.785	50
2216.787	53
2216.789	57
2216.790	49
2216.792	19
2216.793	21
2216.794	25
2216.796	26
2216.797	35
2216.799	52
2216.801	54
2216.802	51
2216.803	43
2216.805	51
2216.806	172
2216.808	122
2216.810	51
2216.811	31
2216.813	27
2216.814	38
2216.815	46
2216.817	39
2216.818	30
2216.820	37
2216.822	30
2216.823	29
2216.824	22
2216.826	20
2216.827	22
2216.829	25
2216.831	31
2216.832	40
2216.833	26
2216.835	26
2216.836	24
2216.838	28
2216.839	24
2216.841	28
2216.843	31
2216.844	53
2216.845	53
2216.847	64
2216.848	100
2216.850	142
2216.852	84
2216.853	49
2216.854	34
2216.856	36
2216.857	26
2216.859	27
2216.860	22
2216.862	39
2216.864	52
2216.865	48
2216.866	54
2216.868	52
2216.869	71
2216.871	77
2216.873	58
2216.874	89
2216.875	35
2216.877	18
2216.878	18
2216.880	17
2216.881	17
2216.883	22
2216.885	21
2216.886	25
2216.887	30
2216.889	28
2216.890	30
2216.892	41
2216.894	42
2216.895	39
2216.896	64
2216.898	90
2216.899	147
2216.901	78
2216.902	80
2216.904	84
2216.906	65
2216.907	43
2216.908	44
2216.910	47
2216.911	31
2216.913	25
2216.915	23
2216.916	25
2216.917	35
2216.919	35
2216.920	32
2216.922	38
2216.923	36
2216.925	24
2216.927	26
2216.928	24
2216.929	24
2216.931	34
2216.932	28
2216.934	29
2216.936	27
2216.937	19
2216.938	26
2216.940	24
2216.941	24
2216.943	22
2216.944	24
2216.946	27
2216.948	22
2216.949	22
2216.950	22
2216.952	24
2216.953	18
2216.955	20
2216.957	22
2216.958	28
2216.959	26
2216.961	30
2216.962	38
2216.964	35
2216.965	45
2216.967	48
2216.969	39
2216.970	32
2216.971	29
2216.973	32
2216.974	40
2216.976	31
2216.978	28
2216.979	25
2216.980	30
2216.982	31
2216.983	38
2216.985	42
2216.987	51
2216.988	50
2216.990	46
2216.991	47
2216.992	50
2216.994	51
2216.995	88
2216.997	80
2217.002	247
2217.003	216
2217.005	165
2217.006	134
2217.008	99
2217.010	73
2217.011	180
2217.012	340
2217.014	621
2217.015	599
2217.017	396
2217.019	171
2217.020	108
2217.021	83
2217.023	331
2217.024	92
2217.026	100
2217.027	81
2217.029	55
2217.031	36
2217.032	40
2217.033	30
2217.035	52
2217.036	73
2217.038	76
2217.040	85
2217.041	82
2217.042	74
2217.044	79
2217.045	85
2217.047	81
2217.048	74
2217.050	73
2217.052	74
2217.053	82
2217.054	68
2217.056	44
2217.057	39
2217.059	40
2217.061	40
2217.062	53
2217.063	57
2217.065	65
2217.066	80
2217.068	69
2217.069	52
2217.071	38
2217.073	29
2217.074	27
2217.075	24
2217.077	28
2217.078	29
2217.080	32
2217.082	29
2217.083	32
2217.084	32
2217.086	31
2217.087	37
2217.089	44
2217.090	49
2217.092	358
2217.094	66
2217.095	78
2217.096	54
2217.098	35
2217.099	36
2217.101	26
2217.103	24
2217.104	32
2217.105	35
2217.107	34
2217.108	38
2217.110	40
2217.112	42
2217.113	44
2217.115	47
2217.116	47
2217.117	27
2217.119	23
2217.120	27
2217.122	26
2217.124	21
2217.125	26
2217.126	22
2217.128	28
2217.129	29
2217.131	32
2217.133	41
2217.134	32
2217.135	103
2217.137	35
2217.138	35
2217.140	26
2217.141	26
2217.143	36
2217.145	54
2217.146	118
2217.147	110
2217.149	44
2217.150	21
2217.152	28
2217.154	32
2217.155	61
2217.156	61
2217.158	54
2217.159	91
2217.161	41
2217.162	49
2217.164	35
2217.166	45
2217.167	48
2217.168	40
2217.170	34
2217.171	41
2217.173	42
2217.175	41
2217.176	31
2217.177	29
2217.179	14
2217.180	12
2217.182	25
2217.183	27
2217.185	29
2217.187	25
2217.188	51
2217.189	57
2217.191	25
2217.192	26
2217.194	27
2217.196	26
2217.197	28
2217.198	33
2217.200	36
2217.201	19
2217.203	22
2217.204	30
2217.206	28
2217.208	25
2217.209	21
2217.210	20
2217.212	16
2217.213	16
2217.215	34
2217.217	28
2217.218	37
2217.219	57
2217.221	58
2217.222	56
2217.224	45
2217.225	36
2217.227	38
2217.229	19
2217.230	14
2217.231	16
2217.233	18
2217.234	28
2217.236	36
2217.238	32
2217.239	31
2217.240	30
2217.242	13
2217.243	17
2217.245	48
2217.246	56
2217.248	74
2217.250	64
2217.251	89
2217.252	54
2217.254	44
2217.255	29
2217.257	35
2217.259	25
2217.260	16
2217.261	38
2217.263	31
2217.264	58
2217.266	42
2217.267	33
2217.269	34
2217.271	33
2217.272	32
2217.273	28
2217.275	25
2217.276	33
2217.278	30
2217.280	33
2217.281	30
2217.282	22
2217.284	15
2217.285	16
2217.287	19
2217.289	39
2217.290	36
2217.292	29
2217.293	38
2217.294	34
2217.296	26
2217.297	27
2217.299	28
2217.301	33
2217.302	32
2217.303	28
2217.305	40
2217.306	52
2217.308	59
2217.310	57
2217.311	56
2217.313	44
2217.314	33
2217.315	35
2217.317	31
2217.318	26
2217.320	25
2217.322	21
2217.323	23
2217.324	22
2217.326	26
2217.327	60
2217.329	36
2217.331	35
2217.332	31
2217.333	97
2217.335	104
2217.336	100
2217.338	83
2217.339	100
2217.341	89
2217.343	61
2217.344	26
2217.345	29
2217.347	35
2217.348	28
2217.350	19
2217.352	21
2217.353	20
2217.354	21
2217.356	25
2217.357	21
2217.359	21
