   2550.004   1060.400
   2550.005    884.400
   2550.006    642.400
   2550.007    448.800
   2550.008    308.000
   2550.009    268.400
   2550.010    286.000
   2550.011    347.600
   2550.012    413.600
   2550.013    448.800
   2550.014    343.200
   2550.015    233.200
   2550.016    224.400
   2550.017    250.800
   2550.018    308.000
   2550.019    422.400
   2550.020    536.800
   2550.021    365.200
   2550.022    290.400
   2550.023    255.200
   2550.024    272.800
   2550.025    308.000
   2550.026    334.400
   2550.027    356.400
   2550.028    400.400
   2550.029    457.600
   2550.030    479.600
   2550.031    426.800
   2550.032    330.000
   2550.033    237.600
   2550.034    193.600
   2550.035    180.400
   2550.036    176.000
   2550.037    171.600
   2550.038    154.000
   2550.039    140.800
   2550.040    167.200
   2550.041    224.400
   2550.042    382.800
   2550.043    387.200
   2550.044    365.200
   2550.045    281.600
   2550.046    242.000
   2550.047    228.800
   2550.048    237.600
   2550.049    220.000
   2550.050    198.000
   2550.051    198.000
   2550.052    202.400
   2550.053    198.000
   2550.054    193.600
   2550.055    180.400
   2550.056    176.000
   2550.057    184.800
   2550.058    211.200
   2550.059    233.200
   2550.060    233.200
   2550.061    202.400
   2550.062    193.600
   2550.063    215.600
   2550.064    237.600
   2550.065    224.400
   2550.066    228.800
   2550.067    233.200
   2550.068    255.200
   2550.069    316.800
   2550.070    387.200
   2550.071    457.600
   2550.072    475.200
   2550.073    523.600
   2550.074    554.400
   2550.075    506.000
   2550.076    453.200
   2550.077    466.400
   2550.078    400.400
   2550.079    312.400
   2550.080    272.800
   2550.081    268.400
   2550.082    299.200
   2550.083    316.800
   2550.084    312.400
   2550.085    255.200
   2550.086    202.400
   2550.087    176.000
   2550.088    171.600
   2550.089    171.600
   2550.090    167.200
   2550.091    171.600
   2550.092    184.800
   2550.093    211.200
   2550.094    242.000
   2550.095    264.000
   2550.096    259.600
   2550.097    220.000
   2550.098    162.800
   2550.099    158.400
   2550.100    158.400
   2550.101    171.600
   2550.102    149.600
   2550.103    167.200
   2550.104    198.000
   2550.105    158.400
   2550.106    171.600
   2550.107    281.600
   2550.108    347.600
   2550.109    343.200
   2550.110    334.400
   2550.111    343.200
   2550.112    268.400
   2550.113    198.000
   2550.114    171.600
   2550.115    198.000
   2550.116    224.400
   2550.117    220.000
   2550.118    228.800
   2550.119    264.000
   2550.120    316.800
   2550.121    325.600
   2550.122    290.400
   2550.123    246.400
   2550.124    242.000
