Accumulation Rate Records for High Precipitation Scenario Assimilated,,,,,
Released July 2020,,,,,
Units:,,,,,
Time is in years before 1950 CE (BP).,,,,,
Accumulation rate is dimensionless (fraction relative to the reference period).,,,,,
Values are for the middle of the interval. For example the value at time 100 BP is the average over time 75 to 125 BP.,,,,,
The timescales are all equivalent to the GICC05 timescale.,,,,,
Missing data = -999999,,,,,
Reference for Fraction:,,,,,
mean over 100 to -50 BP,,,,,
Citations:,,,,,
For GISP2 cite: Cuffey K. M. and Clow G. D.: Temperature accumulation and ice sheet elevation in central Greenland through the last deglacial transition. Journal of Geophysical Research: Oceans. 102. 26 383-26 396. 1997.,,,,,
For NEEM cite: Rasmussen S. O. and Abbott P. and Blunier T. and Bourne A. and Brook E. J. and Buchardt S. L. and Buizert C. and Chappellaz J. and Clausen H. B. and Cook E. et al.: A First chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past. 9. 2013.,,,,,
For GRIP and NGRIP and Dye3 cite: Badgeley J. A. and Steig E. J. and Hakim G. J. and Fudge T. J.: Greenland temperature and precipitation over the last 20000 years using data assimilation. Climate of the Past. in press. 2020. (preprint: https://doi.org/10.5194/cp-2019-164),,,,,
Data:,,,,,
Age,GISP2 Accumulation Rate,NEEM Accumulation Rate,GRIP Accumulation Rate,NGRIP Accumulation Rate,Dye3 Accumulation Rate
3200,0.985574086,1.022821262,1.008832217,1.057063841,1.220049636
3250,1.052347095,1.025491327,1.013195749,1.003565802,1.215346089
3300,0.963663555,1.033499947,1.030749303,1.032400894,1.26398818
3350,0.991261531,1.036532788,1.038369047,1.115731062,1.301020305
3400,0.928997278,1.029028592,1.010326819,1.032736129,1.229529585
3450,0.953316059,1.024842107,1.036225768,1.022980576,1.202126949
3500,1.020695638,1.020078013,1.010936206,1.054672878,1.225622956
3550,1.015568766,1.039778887,1.015302946,1.020642596,1.240510386
3600,0.982161148,1.047066677,1.012424394,1.060687855,1.234415905
3650,0.974956729,1.03739684,1.083195076,1.0550216,1.313577051
3700,0.94010428,1.027583782,1.020426608,1.058655248,1.304172193
3750,0.958593167,1.039346861,0.987923828,1.033462473,1.226426586
3800,1.032785852,1.037686432,1.060025539,1.076555681,1.274107836
3850,1.004504612,1.035449181,1.00408381,1.025749161,1.285342348
3900,0.942643355,1.035520791,1.005153444,1.051800255,1.252516893
3950,0.963602269,1.079612664,1.131655778,1.010530614,1.258204287
4000,0.957049346,1.085601226,1.01316528,1.151448119,1.30631563
4050,0.953787388,1.054283642,1.001218889,1.118462077,1.285282914
4100,0.957966619,1.019069164,0.962818685,1.003780623,1.2633293
4150,1.003060527,1.014884253,0.946400516,0.983281149,1.240133655
4200,0.991890572,1.03003744,0.970543468,1.013816502,1.223554929
4250,0.946748119,1.025923353,0.981691241,1.073456677,1.229070414
4300,0.922548152,1.032489524,1.028629278,1.039042029,1.187461596
4350,0.939766751,1.026574934,0.969382425,1.091299311,1.158275639
4400,0.967682897,1.017193115,1.007053769,0.992812248,1.176874141
4450,0.933720954,1.007738112,0.9345752,0.926244831,1.185765507
4500,0.932799924,1.036532788,1.038068362,1.03634473,1.218690337
4550,1.022969874,1.057961768,1.037522319,1.079918635,1.255918976
4600,0.989404598,1.044469797,0.960129364,1.035824537,1.167319422
4650,0.926554689,1.034799961,0.966260118,0.957739652,1.237984466
4700,0.970999031,1.044036984,1.053453781,1.070392352,1.213473617
4750,0.927606091,1.052768008,0.961749853,1.091299311,1.254610483
4800,0.995697351,1.035234348,0.976103323,1.01132728,1.211987782
4850,0.985845032,1.042592961,0.912666132,0.963213243,1.210076647
4900,1.030171344,1.056015682,0.943751286,0.994447967,1.164467897
4950,0.990149098,1.064890716,1.011288208,1.047987429,1.276405289
5000,1.008903387,1.084447582,1.02153473,1.072299728,1.282984503
5050,0.994232161,1.095633051,1.05698983,1.142512353,1.210249195
5100,0.993249438,1.09151739,1.034089706,1.104858056,1.28810664
5150,1.012569428,1.059262569,0.99697563,1.065428359,1.268416288
5200,1.022207965,1.022243653,1.028424011,1.084930795,1.282097475
5250,0.982710862,1.021376453,0.937257305,1.012501569,1.18380037
5300,1.013097696,1.043892188,0.975742501,1.03902469,1.245619422
5350,1.040822131,1.065325103,1.032538175,1.082531162,1.294403067
5400,0.99786281,1.049087521,1.007340823,1.070190055,1.242564673
5450,0.946054381,1.033067133,0.943927687,1.083285443,1.258951039
5500,0.955052031,1.016615506,1.004345204,1.072168717,1.288185246
5550,1.003138621,1.013800646,1.046759344,1.069734404,1.317285887
5600,0.929804839,1.018058742,0.985197622,1.037230986,1.216906057
5650,0.89262797,1.037399201,0.956320695,1.004354762,1.217710005
5700,0.907813321,1.034365573,0.963873887,1.052177876,1.253950964
5750,0.93198423,1.044540621,0.999587976,1.024645195,1.278914912
5800,1.005607688,1.052118788,0.97676563,1.097927924,1.339702507
5850,1.016544145,1.043674207,1.067027877,1.131010298,1.263221617
5900,0.918997233,1.026428564,0.937003126,1.007967216,1.283222876
5950,0.999535874,1.000811525,1.049816703,1.089614462,1.374874942
6000,0.953333735,0.99251174,0.973298539,1.028613115,1.295585024
6050,0.906112231,1.004274818,0.959443002,1.005068583,1.329949996
6100,1.002337108,1.021378026,0.991573735,1.096199726,1.311050492
6150,0.926674733,1.066623543,0.968437073,0.983252249,1.357807009
6200,0.897708436,1.074777745,1.038244764,1.135010008,1.277455918
6250,0.967613647,1.101261198,0.987849258,1.077421707,1.294895789
6300,0.962849698,1.067559993,1.024150283,1.143161631,1.371092293
6350,0.904396519,1.051469568,1.009570698,1.067009169,1.251644564
6400,0.901149827,1.030325458,0.962122701,1.065504461,1.323522561
6450,0.904927795,1.041509354,0.935178974,0.959606569,1.324003779
6500,0.964971306,1.048223469,0.991467894,1.095785498,1.267476857
6550,0.960193952,1.050820348,1.009933925,1.055460875,1.213978162
6600,0.983382217,1.069294394,0.96635313,1.110693855,1.2736247
6650,0.956487434,1.082858763,1.002777637,1.128721447,1.237861765
6700,0.924036893,1.080983501,0.996405533,1.149962678,1.259801639
6750,0.898129616,1.062943056,0.989227595,1.039745254,1.237574184
6800,0.947035213,1.090941355,0.967809244,1.093456187,1.233319902
6850,0.945933145,1.088054884,1.074953918,1.152306439,1.304121387
6900,0.937112029,1.083002772,0.962946977,1.049671315,1.233963445
6950,0.895334134,1.045189841,0.963089702,1.093394535,1.155482269
7000,0.941438934,1.104220067,0.927285007,1.047486502,1.238168518
7050,0.964279532,1.099096345,1.075646695,1.242583115,1.162064998
7100,0.970435142,1.093971048,0.994093069,1.053364688,1.170590816
7150,0.977697607,1.037182008,1.003186567,1.107055392,1.155938564
7200,0.938847741,1.066263127,0.964053496,1.058859472,1.147595839
7250,1.000035773,1.102776832,0.935419522,1.069344259,1.10388736
7300,0.979572105,1.121826913,1.040866732,1.173966714,1.217982888
7350,1.005031253,1.101044005,1.064603158,1.02665083,1.183775447
7400,0.934490483,1.094550231,0.996100839,1.084358582,1.159238396
7450,0.989559026,1.102991665,1.009837706,1.130030601,1.226111205
7500,0.970822861,1.123126927,1.094637119,1.133281809,1.099624132
7550,1.001510989,1.083293151,1.026916579,1.182925601,1.191808543
7600,0.883595704,1.082861124,0.924610118,0.97448988,1.0908331
7650,0.988830049,1.064456328,1.077681727,1.158574769,1.051011758
7700,0.975460096,1.126732655,1.020960623,1.017874011,1.09561717
7750,1.022908746,1.13892776,1.132466423,1.289932276,1.149757489
7800,0.987494489,1.131929562,1.048485673,1.12951137,1.125923734
7850,0.99408943,1.065322742,1.078696837,1.12451077,1.158297687
7900,0.958209678,1.050387535,1.00894768,1.045270864,1.122852369
7950,0.988040235,1.042378128,1.025624839,1.12378828,1.270508919
8000,0.949161424,1.040860921,0.98868075,1.058805526,1.146094027
8050,0.92877401,1.027224154,1.040257345,1.025564203,1.101753509
8100,0.864075356,0.982410664,0.913514463,0.975156498,1.024079158
8150,0.844344775,0.929156528,0.905471356,0.955262954,0.989328508
8200,0.795159636,0.953832395,0.942445915,0.886249664,1.017549152
8250,1.013198469,0.97461845,1.025196665,1.172351225,1.002470001
8300,0.899810681,0.987028388,0.985449395,0.979595482,1.150754756
8350,0.912347113,0.943444088,0.978650721,0.969600062,1.088175851
8400,0.898475411,0.943586523,0.975014444,0.998833005,1.123830784
8450,0.883968634,0.933051847,1.024922441,1.005187071,1.184579715
8500,0.911036924,0.918185891,0.987636774,1.016775825,1.080649537
