Accumulation Rate Records for Low Precipitation Scenario Assimilated,,,,,
Released July 2020,,,,,
Units:,,,,,
Time is in years before 1950 CE (BP).,,,,,
Accumulation rate is dimensionless (fraction relative to the reference period).,,,,,
Values are for the middle of the interval. For example the value at time 100 BP is the average over time 75 to 125 BP.,,,,,
The timescales are all equivalent to the GICC05 timescale.,,,,,
Missing data = -999999,,,,,
Reference for Fraction:,,,,,
mean over 100 to -50 BP,,,,,
Citations:,,,,,
For GISP2 cite: Cuffey K. M. and Clow G. D.: Temperature accumulation and ice sheet elevation in central Greenland through the last deglacial transition. Journal of Geophysical Research: Oceans. 102. 26 383-26 396. 1997.,,,,,
For NEEM cite: Rasmussen S. O. and Abbott P. and Blunier T. and Bourne A. and Brook E. J. and Buchardt S. L. and Buizert C. and Chappellaz J. and Clausen H. B. and Cook E. et al.: A First chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past. 9. 2013.,,,,,
For GRIP and NGRIP and Dye3 cite: Badgeley J. A. and Steig E. J. and Hakim G. J. and Fudge T. J.: Greenland temperature and precipitation over the last 20000 years using data assimilation. Climate of the Past. in press. 2020. (preprint: https://doi.org/10.5194/cp-2019-164),,,,,
Data:,,,,,
Age,GISP2 Accumulation Rate,NEEM Accumulation Rate,GRIP Accumulation Rate,NGRIP Accumulation Rate,Dye3 Accumulation Rate
5450,0.946054381,1.018738114,0.851261853,0.982504925,0.907937158
5500,0.955052031,0.999886263,0.904724813,0.971350126,0.923559288
5550,1.003138621,0.984441154,0.941819268,0.968083259,0.938833221
5600,0.929804839,0.973839465,0.885392476,0.937655203,0.862396989
5650,0.89262797,0.976264477,0.85846512,0.906973476,0.858297996
5700,0.907813321,0.977021623,0.864274775,0.949146624,0.879040027
5750,0.93198423,1.002384761,0.895273787,0.9233107,0.891625036
5800,1.005607688,1.014272854,0.87381812,0.988246778,0.928750236
5850,1.016544145,0.987165887,0.95342734,1.01684319,0.870877245
5900,0.918997233,0.966271312,0.836266086,0.905219959,0.879962364
5950,0.999535874,0.941283857,0.935856283,0.977475861,0.937671498
6000,0.953333735,0.938102525,0.866607629,0.921730798,0.878809602
6050,0.906112231,0.92856183,0.85328002,0.899667154,0.897368362
6100,1.002337108,0.918872514,0.880823102,0.980138931,0.879993087
6150,0.926674733,0.962180084,0.85925023,0.878167761,0.90662854
6200,0.897708436,0.98686369,0.920064167,1.012551027,0.848647057
6250,0.967613647,1.008973661,0.874323866,0.960033285,0.855982232
6300,0.962849698,1.002006601,0.905339736,1.017394901,0.901744504
6350,0.904396519,0.997616478,0.891338603,0.948484956,0.819106658
6400,0.901149827,0.977021623,0.848423254,0.946062055,0.861999507
6450,0.904927795,0.972174901,0.82370111,0.851092414,0.858131899
6500,0.964971306,0.98171477,0.872235055,0.970779123,0.817668426
6550,0.960193952,1.005337381,0.887381743,0.933953334,0.779662812
6600,0.983382217,1.019722321,0.848050768,0.981664819,0.814360556
6650,0.956487434,1.031913438,0.878938195,0.996382596,0.788008014
6700,0.924036893,1.024569043,0.872260744,1.013858931,0.798504162
6750,0.898129616,1.023508874,0.864895317,0.91557034,0.78105976
6800,0.947035213,1.02668773,0.845128681,0.961733753,0.775124413
6850,0.945933145,1.014423128,0.937491528,1.012242377,0.816161067
6900,0.937112029,0.995797512,0.83873541,0.92096689,0.76903161
6950,0.895334134,0.974674224,0.837828279,0.958190066,0.717284065
7000,0.941438934,0.985801869,0.805711006,0.916869563,0.765614929
7050,0.964279532,0.988756141,0.933438336,1.086266265,0.715774786
7100,0.970435142,1.004731334,0.861526087,0.919687922,0.718358739
7150,0.977697607,1.011470508,0.868286223,0.965398005,0.706773835
7200,0.938847741,1.008063765,0.833356843,0.922245858,0.699161191
7250,1.000035773,1.012379578,0.807603941,0.930255322,0.670191092
7300,0.979572105,1.01336461,0.897469367,1.019960553,0.736819568
7350,1.005031253,1.006018564,0.916676472,0.890838803,0.713524308
7400,0.934490483,1.004126939,0.85653606,0.939773313,0.696296889
7450,0.989559026,1.004430788,0.867202482,0.978118239,0.733880378
7500,0.970822861,0.995949436,0.938704515,0.979658595,0.655957269
7550,1.001510989,0.966725434,0.879383733,1.021215408,0.708604749
7600,0.883595704,0.966722132,0.790755378,0.840245299,0.646463787
7650,0.988830049,0.968766507,0.920455116,0.997759946,0.620960933
7700,0.975460096,0.996401907,0.870788461,0.875493116,0.645349429
7750,1.022908746,1.009426958,0.964505584,1.108043444,0.675126973
7800,0.987494489,1.030776481,0.891676569,0.968888643,0.659055836
7850,0.99408943,1.012832874,0.916047902,0.963326193,0.675891214
7900,0.958209678,0.998221699,0.855606451,0.894309185,0.653189617
7950,0.988040235,0.987393774,0.868543913,0.960270559,0.73674052
8000,0.949161424,0.974143314,0.836105532,0.903582185,0.662484678
8050,0.92877401,0.94491766,0.87850229,0.874131199,0.634963052
8100,0.864075356,0.888738616,0.770440448,0.830183313,0.588577354
8150,0.844344775,0.825665996,0.762693706,0.812309591,0.567120368
8200,0.795159636,0.808481186,0.792816895,0.752802858,0.581795838
8250,1.013198469,0.835435403,0.861258764,0.994634866,0.571699091
8300,0.899810681,0.879500944,0.826706686,0.830042492,0.654464631
8350,0.912347113,0.897445377,0.819871891,0.820611309,0.61713685
8400,0.898475411,0.891767198,0.815703903,0.844344556,0.635611441
8450,0.883968634,0.89040318,0.856251879,0.848684945,0.66809135
8500,0.911036924,0.876168513,0.823930703,0.857417808,0.607820986
8550,0.918993873,0.861555686,0.810017072,0.798504261,0.637509241
8600,0.888336663,0.864962429,0.84327749,0.834029862,0.637168085
8650,0.900190434,0.86700763,0.851018614,0.850779906,0.605820135
8700,0.907269062,0.868445133,0.799974403,0.807485972,0.613387654
8750,0.894368163,0.8465647,0.837664514,0.857264447,0.675397722
8800,0.861056011,0.837404642,0.784065082,0.790907615,0.655262156
