Accumulation Rate Records for Moderate Precipitation Scenario Assimilated,,,,,
Released July 2020,,,,,
Units:,,,,,
Time is in years before 1950 CE (BP).,,,,,
Accumulation rate is dimensionless (fraction relative to the reference period).,,,,,
Values are for the middle of the interval. For example the value at time 100 BP is the average over time 75 to 125 BP.,,,,,
The timescales are all equivalent to the GICC05 timescale.,,,,,
Missing data = -999999,,,,,
Reference for Fraction:,,,,,
mean over 100 to -50 BP,,,,,
Citations:,,,,,
For GISP2 cite: Cuffey K. M. and Clow G. D.: Temperature accumulation and ice sheet elevation in central Greenland through the last deglacial transition. Journal of Geophysical Research: Oceans. 102. 26 383-26 396. 1997.,,,,,
For NEEM cite: Rasmussen S. O. and Abbott P. and Blunier T. and Bourne A. and Brook E. J. and Buchardt S. L. and Buizert C. and Chappellaz J. and Clausen H. B. and Cook E. et al.: A First chronology for the North Greenland Eemian Ice Drilling (NEEM) ice core. Climate of the Past. 9. 2013.,,,,,
For GRIP and NGRIP and Dye3 cite: Badgeley J. A. and Steig E. J. and Hakim G. J. and Fudge T. J.: Greenland temperature and precipitation over the last 20000 years using data assimilation. Climate of the Past. in press. 2020. (preprint: https://doi.org/10.5194/cp-2019-164),,,,,
Data:,,,,,
Age,GISP2 Accumulation Rate,NEEM Accumulation Rate,GRIP Accumulation Rate,NGRIP Accumulation Rate,Dye3 Accumulation Rate
6650,0.956487434,1.053412624,0.984002903,1.053118075,0.881449732
6700,0.924036893,1.046838614,0.976942032,1.072166229,0.89599531
6750,0.898129616,1.03656914,0.96910339,0.968731667,0.879213846
6800,0.947035213,1.051862576,0.947348273,1.018087208,0.875323527
6850,0.945933145,1.047650698,1.051336963,1.072120922,0.924720698
6900,0.937112029,1.039152823,0.940993008,0.975951843,0.874257265
6950,0.895334134,1.009528689,0.940367584,1.015910552,0.818085554
7000,0.941438934,1.044623108,0.90468637,0.972593353,0.876102423
7050,0.964279532,1.042333484,1.048551423,1.152909774,0.821826751
7100,0.970435142,1.048464393,0.968203742,0.976634338,0.827518388
7150,0.977697607,1.019945595,0.976223596,1.025702614,0.81688937
7200,0.938847741,1.032652931,0.937352722,0.980361067,0.810795485
7250,1.000035773,1.049867009,0.908762046,0.989385804,0.77978749
7300,0.979572105,1.05821423,1.010328423,1.08538426,0.860312659
7350,1.005031253,1.046321394,1.032427523,0.948488184,0.836140644
7400,0.934490483,1.04698524,0.965126338,1.001107745,0.818813569
7450,0.989559026,1.054741928,0.977575474,1.042516273,0.866047177
7500,0.970822861,1.059988246,1.058680077,1.044729561,0.776702627
7550,1.001510989,1.025707522,0.992244061,1.089660455,0.84181148
7600,0.883595704,1.021423942,0.892625317,0.897023464,0.77050154
7650,0.988830049,1.015735328,1.039489998,1.065729765,0.742382244
7700,0.975460096,1.067375951,0.983860178,0.935628752,0.773888489
7750,1.022908746,1.07801199,1.090267173,1.18480772,0.812127672
7800,0.987494489,1.082889326,1.008429701,1.036624456,0.795298208
7850,0.99408943,1.039894816,1.036490371,1.031240653,0.818171956
7900,0.958209678,1.023197958,0.968554942,0.957873448,0.793134323
7950,0.988040235,1.01086041,0.983654109,1.029071708,0.89744174
8000,0.949161424,1.000295267,0.947346669,0.968845416,0.8095609
8050,0.92877401,0.977835676,0.995842652,0.937753353,0.778245698
8100,0.864075356,0.931145703,0.873731112,0.891050673,0.723382495
8150,0.844344775,0.876994711,0.865309543,0.872285927,0.698836712
8200,0.795159636,0.886524608,0.899865797,0.80875802,0.718776961
8250,1.013198469,0.911126391,0.97798681,1.069101751,0.708122022
8300,0.899810681,0.934690512,0.939185694,0.892660512,0.812874248
8350,0.912347113,0.915116719,0.931844986,0.882951351,0.768668542
8400,0.898475411,0.91341521,0.927527158,0.908940128,0.793854978
8450,0.883968634,0.910684096,0.974080318,0.914077153,0.836775217
8500,0.911036924,0.898344937,0.937752031,0.923955009,0.763363474
8550,0.918993873,0.895389855,0.922338548,0.860903306,0.802775161
8600,0.888336663,0.903958626,0.960658569,0.899649333,0.804518877
8650,0.900190434,0.903812805,0.96993809,0.91818658,0.766952027
8700,0.907269062,0.889481302,0.912183434,0.871894553,0.778519624
8750,0.894368163,0.869901064,0.955606269,0.92611335,0.859507523
8800,0.861056011,0.858599567,0.894868824,0.854855324,0.836167525
8850,0.874310885,0.864361493,0.948146891,0.862123698,0.873407647
8900,0.914732685,0.878692191,0.948518938,0.912765183,0.88918365
8950,0.874014115,0.882534281,0.930983826,0.881811932,0.865274361
9000,0.826561214,0.857566738,0.885440965,0.815060491,0.83644977
9050,0.84797092,0.841091431,0.937762455,0.886843884,0.826069078
9100,0.907813685,0.842639868,0.964351775,0.87977216,0.819125256
9150,0.841430432,0.832003828,0.920192864,0.843346421,0.963079244
9200,0.849047073,0.807328732,0.911989392,0.831064411,0.837691396
9250,0.789252908,0.794991184,0.824678663,0.769602302,0.765291193
9300,0.845422279,0.805554716,0.945167309,0.837249277,0.887940745
9350,0.9141248,0.820257619,1.00155325,0.850315964,0.87501088
9400,0.892040715,0.810875153,0.945808769,0.845337031,0.857250836
9450,0.858258525,0.798536799,0.900431886,0.860162972,0.830331565
9500,0.845759018,0.790336205,0.935919059,0.787137979,0.836733296
9550,0.887923585,0.789006902,0.904564492,0.827492882,0.834536451
9600,0.839984763,0.792553322,0.901878378,0.811451367,0.775167875
9650,0.879976224,0.785461286,0.931710279,0.791936649,0.791320206
9700,0.866709225,0.788710427,0.918849807,0.817553331,0.85251602
9750,0.856214965,0.777040753,0.920517603,1.129398413,0.787000118
9800,0.871498905,0.776448609,0.903121207,0.814333653,0.778518984
9850,0.889812695,0.757533828,0.937702318,0.765808095,0.760548696
9900,0.820476994,0.744384196,0.846922893,0.783071931,0.769756565
9950,0.846961656,0.722072843,0.902339428,0.772387227,0.781447364
10000,0.828146904,0.719560863,0.856373203,0.741131288,0.703735373
10050,0.8766287,0.72362692,0.863729146,0.740425658,0.773634724
10100,0.869417262,0.732563868,0.842827171,0.774006706,0.696681148
10150,0.871141614,0.727394891,0.909601557,0.757132316,0.707156243
10200,0.813417788,0.708185247,0.798814994,0.752176519,0.688593942
10250,0.878286576,0.690157474,0.880916266,0.771366377,0.711228646
10300,0.865000728,0.669474317,0.856216046,0.702340918,0.744288523
10350,0.787105038,0.65913153,0.7871749,0.702275368,0.655897913
10400,0.820752227,0.651445738,0.834831372,0.702204033,0.675889682
10450,0.798241899,0.653811899,0.879302192,0.69253536,0.590025204
10500,0.829724531,0.653369603,0.806005761,0.709025123,0.634749
10550,0.823803427,0.654918846,0.838707394,0.685320004,0.682894626
10600,0.795564706,0.649821571,0.858934232,0.694816126,0.525197316
10650,0.764193161,0.646275956,0.844454074,0.68852715,0.5127081
10700,0.751158008,0.636228838,0.805842189,0.671597814,0.547005123
10750,0.685371233,0.632978087,0.808451328,0.667818066,0.542451429
10800,0.724229504,0.61628284,0.82407088,0.688831766,0.585411669
10850,0.709757381,0.601285074,0.805403591,0.614942087,0.59718311
10900,0.675713879,0.588947526,0.792140603,0.649164178,0.587703556
10950,0.701598636,0.582005339,0.804958578,0.657725244,0.588800219
11000,0.706295501,0.580821856,0.812263204,0.64845662,0.633351851
11050,0.671803144,0.574911692,0.776285314,0.663321121,0.596743421
11100,0.671805672,0.579345926,0.789111308,0.631569699,0.559333695
11150,0.656760784,0.583109869,0.749899657,0.620323962,0.604209494
11200,0.705500204,0.581854685,0.799737093,0.664927104,0.521783486
11250,0.697774827,0.580451262,0.791812656,0.623042373,0.552691959
11300,0.665026053,0.56589982,0.789545897,0.633414748,0.584158524
11350,0.62744228,0.540557655,0.710452271,0.544024248,0.466052105
11400,0.552408759,0.526447702,0.640257299,0.559576159,0.48830184
11450,0.620657603,0.528146794,0.757700613,0.592515199,0.462246587
11500,0.672776718,0.553338304,0.752261032,0.645751705,0.556596999
11550,0.695839689,0.562723187,0.843881571,0.633441739,0.62353853
11600,0.656717795,0.516696254,0.757041513,0.562350673,0.598480737
11650,0.410486869,0.436391738,0.506350351,0.355020095,0.437830407
11700,0.36511058,0.359042466,0.416370587,0.33246895,-999999
11750,0.323801683,0.326905949,0.387677198,0.344801184,-999999
11800,0.316818498,0.313238695,0.380429421,0.307437208,-999999
11850,0.332292834,0.310948506,0.3652892,0.326193085,-999999
11900,0.309074218,0.308215056,0.397323554,0.324706828,-999999
11950,0.302851369,0.313386449,0.339808002,0.337997639,-999999
12000,0.315201669,0.310579121,0.402468063,0.321731035,-999999
12050,0.317010811,0.304742834,0.388288669,0.305414884,-999999
12100,0.316606461,0.296394727,0.364133289,0.294605731,-999999
12150,0.298954858,0.296764113,0.368631608,0.303248542,-999999
12200,0.32031616,0.30008858,0.377123496,0.317493207,-999999
12250,0.276722271,0.296099219,0.354820813,0.289942789,-999999
12300,0.286045828,0.296394727,0.350345266,0.303257989,-999999
12350,0.309509482,0.302748154,0.388735847,0.321269002,-999999
12400,0.31389455,0.303043662,0.407329689,0.318819251,-999999
12450,0.294331959,0.298315531,0.368972945,0.31076032,-999999
12500,0.292808821,0.284131137,0.364507902,0.291457002,-999999
12550,0.296423122,0.279698514,0.31286644,0.269293858,-999999
12600,0.28557434,0.280585039,0.361494803,0.316364006,-999999
12650,0.300503031,0.28479603,0.383150093,0.34576246,-999999
12700,0.295568146,0.281767071,0.386763518,0.303925253,-999999
12750,0.324614555,0.296985744,0.393420269,0.354967751,-999999
12800,0.333580798,0.331707958,0.434498248,0.370448232,-999999
12850,0.405680951,0.363918352,0.501104491,0.443443342,-999999
12900,0.469246522,0.384160664,0.547818097,0.469590982,-999999
12950,0.45542682,0.381870475,0.619246275,0.433481235,-999999
13000,0.490880741,0.363031827,0.56872809,0.433169871,-999999
13050,0.387140424,0.340647081,0.487217683,0.380735392,-999999
13100,0.343028391,0.332742236,0.480997365,0.38881794,-999999
13150,0.391473147,0.334441409,0.495268087,0.407381022,-999999
13200,0.425238421,0.359337975,0.505512043,0.433639519,-999999
13250,0.478714219,0.378324377,0.614745631,0.491454523,-999999
13300,0.52698076,0.395537729,0.615230735,0.490361375,-999999
13350,0.494831304,0.398714443,0.639538864,0.518905844,-999999
13400,0.499870501,0.408096828,0.657810853,0.493943701,-999999
13450,0.547047777,0.408022951,0.655381323,0.529312151,-999999
13500,0.573472741,0.398936074,0.648751833,0.495642804,-999999
13550,0.456033092,0.383865155,0.561473979,0.43582196,-999999
13600,0.461205049,0.386967992,0.572187163,0.497225458,-999999
13650,0.523040944,0.392730402,0.68075668,0.515447968,-999999
13700,0.566720938,0.399822598,0.665736091,0.529898055,-999999
13750,0.54116334,0.404255221,0.697125938,0.534725259,-999999
13800,0.542090133,0.410017631,0.692712693,0.555123942,-999999
13850,0.585388915,0.399822598,0.659552417,0.551300334,-999999
13900,0.492498518,0.370419532,0.606910999,0.449951911,-999999
13950,0.435807459,0.335327933,0.563521038,0.389153789,-999999
14000,0.455854814,0.333776515,0.496255614,0.451248073,-999999
14050,0.470691711,0.351507007,0.652795437,0.495985882,-999999
14100,0.534822461,0.384160664,0.642667585,0.509569935,-999999
14150,0.571287888,0.40780132,0.717678318,0.580197329,-999999
14200,0.578296993,0.431885238,0.724080089,0.590201273,-999999
14250,0.626424452,0.435061952,0.816264311,0.615054872,-999999
