1.279	8.4212	
1.280	8.5602	
1.281	7.9488	
1.282	6.8371	
1.283	7.0594	
1.284	8.0599	
1.285	7.7264	
1.286	8.8381	
1.287	9.3661	
1.288	10.6169	
1.289	9.5052	
1.290	10.2277	
1.291	9.1994	
1.292	8.3101	
1.293	9.3384	
1.294	9.0605	
1.295	8.6713	
1.296	8.3378	
1.297	9.4773	
1.298	11.1727	
1.299	11.0059	
1.300	10.3667	
1.301	10.6169	
1.302	11.5618	
1.303	10.5890	
1.304	9.5607	
1.305	7.4485	
1.306	6.5869	
1.307	5.8643	
1.308	7.2261	
1.309	7.7264	
1.310	5.9477	
1.311	4.3913	
1.312	4.3913	
1.313	5.7531	
1.314	5.3084	
1.315	6.6147	
1.316	6.9760	
1.317	6.6147	
1.318	7.1427	
1.319	6.0589	
1.320	6.0310	
1.321	5.6697	
1.322	5.3918	
1.323	4.1967	
1.324	4.1133	
1.325	4.4468	
1.326	5.1695	
1.327	5.3918	
1.328	4.5580	
1.329	4.5302	
1.330	4.4746	
1.331	4.5302	
1.332	5.0027	
1.333	5.0583	
1.334	7.1427	
1.335	7.5874	
1.336	8.4490	
1.337	8.9771	
1.338	8.5602	
1.339	9.0326	
1.340	10.5335	
1.341	10.3667	
1.342	8.6436	
1.343	9.0049	
1.344	7.0038	
1.345	6.2533	
1.346	6.0589	
1.347	6.7537	
1.348	4.8638	
1.349	5.4474	
1.350	5.9198	
1.351	5.0861	
1.352	6.5313	
1.353	6.6147	
1.354	7.3095	
1.355	6.2812	
1.356	6.4202	
1.357	6.4202	
1.358	6.3090	
1.359	6.0866	
1.360	5.6975	
1.361	5.9755	
1.362	5.4752	
1.363	4.2523	
1.364	4.3913	
1.365	4.7526	
1.366	4.8081	
1.367	4.9193	
1.368	4.3357	
1.369	3.7243	
1.370	4.2523	
1.371	4.0856	
1.372	4.1133	
1.373	3.6964	
1.374	4.6970	
1.375	5.1973	
1.376	4.4468	
1.377	4.2801	
1.378	3.8910	
1.379	4.0299	
1.380	4.5580	
1.381	3.7243	
1.382	3.2517	
1.383	3.0294	
1.384	3.5019	
1.385	3.1128	
1.386	3.8354	
1.387	3.8076	
1.388	3.7798	
1.389	5.3640	
1.390	5.0861	
1.391	5.0583	
1.392	5.9755	
1.393	7.0315	
1.394	4.3913	
1.395	4.5580	
1.396	4.6970	
1.397	5.0861	
1.398	4.7248	
1.399	4.3357	
1.400	2.9738	
1.401	1.7510	
1.402	1.8344	
1.403	1.6398	
1.404	1.1951	
1.405	1.3341	
1.406	1.3618	
1.407	1.1673	
1.408	1.2229	
1.409	1.3897	
1.410	1.1395	
1.411	1.2785	
1.412	1.3063	
1.413	2.3902	
1.414	1.9177	
1.415	2.0288	
1.416	1.9177	
1.417	2.6959	
1.418	3.0850	
1.419	3.7243	
1.420	3.3074	
1.421	4.0299	
1.422	4.6970	
1.423	5.5586	
1.424	5.6420	
1.425	6.0310	
1.426	6.6147	
1.427	7.8376	
1.428	9.6441	
1.429	8.8103	
1.430	9.4218	
1.431	8.8659	
1.432	8.2823	
1.433	9.0049	
1.434	8.6158	
1.435	6.5313	
1.436	4.3634	
1.437	3.9466	
1.438	4.8638	
1.439	4.7526	
1.440	4.3079	
1.441	4.6414	
1.442	4.0299	
1.443	3.1684	
1.444	2.2791	
1.445	2.3346	
1.446	3.4185	
1.447	3.2796	
1.448	4.3634	
1.449	4.4746	
1.450	2.9182	
1.451	1.8899	
1.452	3.1684	
1.453	3.5575	
1.454	2.8904	
1.455	2.5292	
1.456	2.3902	
1.457	2.0011	
1.458	1.6398	
1.459	1.6398	
1.460	2.1679	
1.461	3.5019	
1.462	2.9461	
1.463	2.6959	
1.464	2.8904	
1.465	2.5847	
1.466	2.3346	
1.467	1.6398	
1.468	1.2507	
1.469	1.0005	
1.470	1.3618	
1.471	1.3341	
1.472	1.2229	
1.473	3.0294	
1.474	3.0850	
1.475	4.0299	
1.476	4.0578	
1.477	3.0016	
1.478	1.8344	
1.479	2.1123	
1.480	1.8344	
1.481	3.3351	
1.482	4.1690	
1.483	5.0583	
1.484	4.6692	
1.485	2.5847	
1.486	2.2234	
1.487	2.9461	
1.488	4.7526	
1.489	4.9193	
1.490	4.4468	
1.491	4.6692	
1.492	4.6136	
1.493	3.3908	
1.494	2.6959	
1.495	3.5297	
1.496	4.3357	
1.497	4.9472	
1.498	3.3351	
1.499	3.7798	
1.500	3.5575	
1.501	3.7798	
1.502	5.2528	
1.503	4.1133	
1.504	3.5575	
1.505	2.7237	
1.506	3.0294	
1.507	2.5292	
1.508	2.5014	
1.509	2.5847	
1.510	1.7510	
1.511	2.8904	
1.512	3.2240	
1.513	3.3908	
1.514	3.4741	
1.515	4.6692	
1.516	5.9755	
1.527	2.1123	
1.528	3.1684	
1.529	3.0294	
1.530	1.9733	
1.531	1.6676	
1.532	1.0283	
1.533	1.0562	
1.534	1.3897	
1.535	2.5292	
1.536	2.5847	
1.537	2.7237	
1.538	1.1395	
1.539	0.8338	
1.540	1.4730	
1.541	2.0845	
1.542	2.3624	
1.543	2.1400	
1.544	1.9455	
1.545	1.6398	
1.546	1.1395	
1.547	1.7232	
1.548	2.1400	
1.549	1.3341	
1.550	1.0839	
1.551	1.8621	
1.552	3.2240	
1.553	3.3074	
1.554	3.3629	
1.555	3.9744	
1.556	4.2523	
1.557	3.3908	
1.558	2.7515	
1.559	2.1400	
1.560	1.4452	
1.561	1.0839	
1.562	0.7227	
1.563	1.3618	
1.564	0.7227	
1.565	0.9171	
1.566	1.1951	
1.567	1.1673	
1.568	0.8338	
1.569	0.9450	
1.570	1.3063	
1.571	2.0567	
1.572	2.8627	
1.573	2.7515	
1.574	2.7237	
1.575	5.5308	
1.576	5.6420	
1.577	3.6964	
1.578	2.3346	
1.579	3.0850	
1.580	2.3068	
1.581	2.2234	
1.582	2.2791	
1.583	2.5292	
1.584	4.2245	
1.585	3.5297	
1.586	3.1128	
1.587	3.0016	
1.588	1.5286	
1.589	1.2785	
1.590	1.1117	
1.591	1.1117	
1.592	0.8060	
1.593	1.0005	
1.594	1.1395	
1.595	1.1117	
1.596	1.0283	
1.597	1.7787	
1.598	1.9733	
1.599	2.0011	
1.600	2.3346	
1.601	1.7232	
1.602	1.3897	
1.603	1.1395	
1.604	1.0005	
1.605	1.3341	
1.606	2.0011	
1.607	1.2229	
1.608	1.8065	
1.609	1.9177	
1.610	2.1957	
1.611	1.9455	
1.612	2.3902	
1.613	2.4458	
1.614	2.8349	
1.615	2.4180	
1.616	1.3341	
1.617	1.5009	
1.618	1.4452	
1.619	1.5564	
1.620	1.7232	
1.621	2.5292	
1.622	2.0845	
1.623	2.6403	
1.624	3.0016	
1.625	2.3902	
1.626	2.2512	
1.627	2.5014	
1.628	2.5014	
1.629	2.0288	
1.630	1.4730	
1.631	2.3346	
1.632	2.4735	
1.633	2.8070	
1.634	2.5292	
1.635	2.6403	
1.636	1.2507	
1.637	2.1679	
1.638	2.1679	
1.639	2.4458	
1.640	3.3908	
1.641	4.1690	
1.642	4.2801	
1.643	4.1411	
1.644	3.9188	
1.645	3.6409	
1.646	4.2245	
1.647	4.5858	
1.648	4.1967	
1.649	4.2801	
1.650	3.7243	
1.651	3.1684	
1.652	3.0294	
1.653	3.0572	
1.654	2.9461	
1.655	2.7515	
1.656	1.5842	
1.657	1.3063	
1.658	2.6681	
1.659	2.2791	
1.660	2.6959	
1.661	3.0572	
1.662	2.6403	
1.663	2.3346	
1.664	1.9177	
1.665	2.1957	
1.666	2.6126	
1.667	2.1123	
1.668	2.3068	
1.669	2.6126	
1.670	2.8349	
1.671	3.7243	
1.672	3.7520	
1.673	4.2523	
1.674	4.0578	
1.675	3.6964	
1.676	3.4185	
1.677	3.0572	
1.678	3.3351	
1.679	3.3074	
1.680	3.2796	
1.681	3.3629	
1.682	3.0572	
1.683	2.2234	
1.684	1.9455	
1.685	1.6398	
1.686	1.8621	
1.687	2.0567	
1.688	2.3902	
1.689	2.4180	
1.690	2.4735	
1.691	2.6403	
1.692	2.2234	
1.693	1.4175	
1.694	1.1117	
1.695	1.0283	
1.696	2.0011	
1.697	2.1957	
1.698	3.1128	
1.699	3.0016	
1.700	2.1400	
1.701	1.6676	
1.702	2.3902	
1.703	1.8899	
1.704	1.2785	
1.705	1.6676	
1.706	1.4175	
1.707	1.3063	
1.708	2.3068	
1.709	3.2796	
1.710	3.5575	
1.711	3.3074	
1.712	2.8070	
1.713	2.3068	
1.714	1.6953	
1.715	0.8894	
1.716	0.9450	
1.717	1.0005	
1.718	1.8899	
1.719	2.2512	
1.720	1.7787	
1.721	1.9455	
1.722	1.8065	
1.723	1.3341	
1.724	1.2785	
1.725	1.4730	
1.726	1.7787	
1.727	1.9455	
1.728	1.5564	
1.729	1.7787	
1.730	2.6126	
1.731	2.6959	
1.732	3.0850	
1.733	3.5019	
1.734	4.0299	
1.735	3.8076	
1.736	3.4741	
1.737	3.5297	
1.738	3.7520	
1.739	4.0578	
1.740	4.0299	
1.741	3.6131	
1.742	4.0299	
1.743	4.5302	
1.744	3.9188	
1.745	4.2245	
1.746	3.9188	
1.747	3.1128	
1.748	4.8081	
1.749	4.0299	
1.750	3.9466	
1.751	3.8354	
1.752	4.3634	
1.753	4.3079	
1.754	3.3351	
1.755	3.1128	
1.756	4.8360	
1.757	5.2807	
1.758	3.9466	
1.759	3.5297	
1.760	3.8076	
1.761	4.6414	
1.762	4.9193	
1.763	3.9744	
1.764	4.1411	
1.765	3.9188	
1.766	3.7520	
1.767	4.2801	
1.768	4.5025	
1.769	3.1128	
1.770	3.0016	
1.771	3.9744	
1.772	3.6131	
1.773	3.6686	
1.774	3.1962	
1.775	4.0856	
1.776	3.4741	
1.777	3.5575	
1.778	3.8076	
1.779	4.4746	
1.780	4.6692	
1.781	4.7804	
1.782	5.8365	
1.783	4.5302	
1.784	4.9193	
1.785	4.6970	
1.786	3.9188	
1.787	3.6131	
1.788	4.2523	
1.810	4.2245	
1.811	4.2245	
1.812	4.1690	
1.813	3.6409	
1.814	3.5575	
1.815	3.3908	
1.816	3.5575	
1.817	3.6409	
1.818	2.8627	
1.819	3.5852	
1.820	4.1133	
1.821	5.2250	
1.822	5.2807	
1.823	5.5308	
1.824	4.8081	
1.825	4.4746	
1.826	4.5302	
1.827	4.7804	
1.828	6.0310	
1.829	5.6420	
1.830	6.9482	
1.831	6.9482	
1.832	5.2250	
1.833	6.6980	
1.834	7.0038	
1.835	5.3362	
1.836	5.6142	
1.837	3.5297	
1.838	3.2517	
1.839	2.1123	
1.840	1.2507	
1.841	1.4452	
1.842	1.0839	
1.843	0.7227	
1.844	0.5559	
1.845	0.6948	
1.846	1.6120	
1.847	1.3897	
1.848	1.6953	
1.849	2.7515	
1.850	3.3351	
1.851	3.3074	
1.852	4.8081	
1.853	4.4468	
1.854	5.5863	
1.855	4.4468	
1.856	2.2234	
1.857	2.3068	
1.858	2.8070	
1.859	2.7793	
1.860	4.4191	
1.861	4.3913	
1.862	4.2245	
1.863	3.8354	
1.864	3.8076	
1.865	4.0578	
1.866	4.5025	
1.867	4.6970	
1.868	5.1416	
1.869	4.3634	
1.870	3.4741	
1.871	3.8910	
1.872	4.2245	
1.873	3.5575	
1.874	2.1123	
1.875	2.1679	
1.876	1.6120	
1.877	1.5564	
1.878	1.1951	
1.879	1.0839	
1.880	1.5842	
1.881	2.7793	
1.882	2.0567	
1.883	2.5014	
1.884	2.3624	
1.885	5.0305	
1.886	3.9744	
1.887	3.7798	
1.888	5.8921	
1.889	5.0861	
1.890	5.8643	
1.891	7.0594	
1.892	8.6158	
1.893	8.2267	
1.894	9.3384	
1.895	9.2550	
1.896	8.8381	
1.897	9.0049	
1.898	9.5052	
1.899	9.6163	
1.900	9.2272	
1.901	9.4218	
1.902	7.0038	
1.903	7.2261	
1.904	8.8103	
1.905	7.7542	
1.906	6.6147	
1.907	7.2261	
1.908	7.8376	
1.909	7.8931	
1.910	6.5313	
1.911	6.8926	
1.912	6.7259	
1.913	6.8092	
1.914	6.6147	
1.915	6.5591	
1.916	6.1700	
1.917	5.8643	
1.918	6.3924	
1.919	4.5858	
1.920	4.6414	
1.921	3.9188	
1.922	3.6131	
1.923	4.3913	
1.924	4.8915	
1.925	5.6697	
1.926	5.4474	
1.927	4.0856	
1.928	3.5575	
1.929	2.5292	
1.930	2.5292	
1.931	2.3624	
1.932	1.7787	
1.933	1.7787	
1.934	2.2512	
1.935	2.3902	
1.936	3.2796	
1.937	3.6964	
1.938	3.5297	
1.939	2.3624	
1.940	1.8344	
1.941	1.8899	
1.942	1.8899	
1.943	1.0283	
1.944	1.1673	
1.945	1.5286	
1.946	1.8065	
1.947	2.2791	
1.948	2.4735	
1.949	1.4452	
1.950	1.5009	
1.951	1.5842	
1.952	1.7232	
1.953	1.1117	
1.954	0.7227	
1.955	0.6670	
1.956	0.6670	
1.957	0.9171	
1.958	1.0005	
1.959	1.6120	
1.960	1.3063	
1.961	1.0562	
1.962	2.0011	
1.963	1.8899	
1.964	1.5286	
1.965	1.4452	
1.966	1.2229	
1.967	1.0283	
1.968	1.0562	
1.969	1.3063	
1.970	1.6953	
1.971	2.6403	
1.972	3.1684	
1.973	2.8349	
1.974	2.7237	
1.975	2.8349	
1.976	2.2791	
1.977	2.0845	
1.978	2.4735	
1.979	2.4735	
1.980	1.8344	
1.981	1.0283	
1.982	1.5564	
1.983	2.0845	
1.984	2.2791	
1.985	3.1128	
1.986	2.3346	
1.987	1.4175	
1.988	1.0005	
1.989	0.7782	
1.990	0.9171	
1.991	0.8060	
1.992	1.0562	
1.993	1.3341	
1.994	1.6953	
1.995	1.7787	
1.996	1.5842	
1.997	1.4452	
1.998	1.6398	
1.999	1.2507	
2.000	1.7232	
2.001	1.8344	
2.002	1.5564	
2.003	2.3902	
2.004	2.6126	
2.005	2.3624	
2.006	2.4180	
2.007	1.6398	
2.008	1.1395	
2.009	1.0005	
2.010	0.8894	
2.011	0.6393	
2.012	0.7782	
2.048	13.5906	
2.049	12.8681	
2.050	12.8124	
2.051	13.0904	
2.052	15.1470	
2.053	14.3133	
2.054	13.1738	
2.055	12.1454	
2.056	13.1460	
2.057	13.7852	
2.058	14.0910	
2.059	13.4795	
2.060	12.7013	
2.061	12.8403	
2.062	13.0904	
2.063	10.6447	
2.064	11.8398	
2.065	12.5068	
2.066	11.0337	
2.067	11.8675	
2.068	13.5073	
2.069	13.1182	
2.070	11.5340	
2.071	10.0610	
2.072	10.8114	
2.073	9.1160	
2.074	6.0032	
2.075	5.6142	
2.076	6.4202	
2.077	6.8926	
2.078	8.9771	
2.079	10.7558	
2.080	7.1427	
2.081	7.7264	
2.082	8.7547	
2.083	9.2550	
2.084	8.4212	
2.085	8.1711	
2.086	7.9765	
2.087	9.1717	
2.088	7.9209	
2.089	5.4196	
2.090	4.9472	
2.091	7.0872	
2.092	8.0599	
2.093	8.1989	
2.094	7.3929	
2.095	7.2818	
2.096	9.8665	
2.097	8.0043	
2.098	6.7814	
2.099	8.7547	
2.100	8.5324	
2.101	10.1722	
2.102	8.6158	
2.103	8.3935	
2.104	8.6436	
2.105	7.0315	
2.106	6.8371	
2.107	9.6997	
2.108	9.1438	
2.109	8.1155	
2.110	8.5324	
2.111	8.5602	
2.112	7.6430	
2.113	8.1155	
2.114	8.3656	
2.115	7.7820	
2.116	6.2256	
2.117	5.4196	
2.118	6.0032	
2.119	5.7254	
2.120	6.6980	
2.121	8.5879	
2.122	8.1989	
2.123	7.3929	
2.124	5.4752	
2.125	4.8638	
2.126	4.9193	
2.127	5.7809	
2.128	6.7259	
2.129	6.5036	
2.130	7.5319	
2.131	7.8654	
2.132	6.9482	
2.133	7.5319	
2.134	7.9488	
2.135	9.5885	
2.136	7.5596	
2.137	7.8376	
2.138	7.3651	
2.139	7.8654	
2.140	8.0321	
2.141	8.4490	
2.142	7.8931	
2.143	6.9204	
2.144	8.0877	
2.145	7.2261	
2.146	8.0321	
2.147	9.7831	
2.148	8.1989	
2.149	8.0599	
2.150	9.3661	
2.151	10.0054	
2.152	11.7841	
2.153	10.4223	
2.154	11.1727	
2.155	10.5057	
2.156	7.2261	
2.157	9.5052	
2.158	9.2272	
2.159	6.7814	
2.160	6.4479	
2.161	6.5591	
2.162	6.0310	
2.163	7.3929	
2.164	8.9771	
2.165	6.3368	
2.166	8.8937	
2.167	10.2834	
2.168	10.8114	
2.169	9.8665	
2.170	10.0332	
2.171	11.1171	
2.172	10.7558	
2.173	10.9504	
2.174	11.2005	
2.175	10.2000	
2.176	9.3384	
2.177	9.5329	
2.178	11.2560	
2.179	12.2288	
2.180	14.4245	
2.181	16.1198	
2.182	15.3416	
2.183	13.6185	
2.184	16.3421	
2.185	17.0926	
2.186	15.8419	
2.187	17.4816	
2.188	16.8425	
2.189	13.1182	
2.190	16.0920	
2.191	14.2021	
2.192	12.0621	
2.193	14.5634	
2.194	12.6735	
2.195	9.2550	
2.196	6.6703	
2.197	8.8103	
2.198	8.1711	
2.199	8.3935	
2.200	8.1711	
2.201	6.8926	
2.202	7.9209	
2.203	7.8654	
2.204	6.1422	
2.205	7.2261	
2.206	7.0594	
2.207	5.0583	
2.208	5.4474	
2.209	5.2528	
2.210	5.7254	
2.211	3.8076	
2.212	3.1128	
2.213	4.0022	
2.214	4.3357	
2.215	4.0022	
2.216	4.0299	
2.217	3.6686	
2.218	3.9466	
2.219	3.9744	
2.220	4.6136	
2.221	5.1139	
2.222	5.3640	
2.223	4.6692	
2.224	4.3357	
2.225	3.8076	
2.226	4.3913	
2.227	4.3357	
2.228	4.7804	
2.229	4.6692	
2.230	5.8365	
2.231	5.3918	
2.232	5.4474	
2.233	7.1427	
2.234	5.8365	
2.235	5.4196	
2.236	6.7259	
2.237	7.1149	
2.238	5.3362	
2.239	5.5030	
2.240	5.6420	
2.241	5.7531	
2.242	5.7809	
2.243	4.6692	
2.244	4.9749	
2.245	4.8081	
2.246	6.0866	
2.247	5.9198	
2.248	6.3090	
2.249	6.2812	
2.250	6.0866	
2.251	6.8092	
2.252	5.0583	
2.253	5.9198	
2.254	6.4479	
2.255	5.9755	
2.256	5.5586	
2.257	6.3368	
2.258	6.2533	
2.259	6.9760	
2.260	7.4762	
2.261	6.3645	
2.262	6.7259	
2.263	6.5313	
2.264	6.6425	
2.265	7.0594	
2.266	6.0589	
2.267	5.8087	
2.268	5.2807	
2.269	6.0032	
2.270	6.4202	
2.271	6.1422	
2.272	6.6147	
2.273	6.1422	
2.274	6.7814	
2.275	6.6425	
2.276	7.0315	
2.277	7.4485	
2.278	8.0043	
2.279	8.4212	
2.280	8.5602	
2.281	7.9488	
2.282	6.8371	
2.283	7.0594	
2.284	8.0599	
2.285	7.7264	
2.286	8.8381	
2.287	9.3661	
2.288	10.6169	
2.289	9.5052	
2.290	10.2277	
2.291	9.1994	
2.292	8.3101	
2.293	9.3384	
2.294	9.0605	
2.295	8.6713	
2.296	8.3378	
2.297	9.4773	
2.298	11.1727	
2.299	11.0059	
2.300	10.3667	
2.301	10.6169	
2.302	11.5618	
2.303	10.5890	
2.304	9.5607	
2.305	7.4485	
2.306	6.5869	
2.307	5.8643	
2.308	7.2261	
2.309	7.7264	
2.310	5.9477	
2.311	4.3913	
2.312	4.3913	
2.313	5.7531	
2.314	5.3084	
2.315	6.6147	
2.316	6.9760	
2.317	6.6147	
2.318	7.1427	
2.319	6.0589	
2.320	6.0310	
2.321	5.6697	
2.322	5.3918	
2.323	4.1967	
2.324	4.1133	
2.325	4.4468	
2.326	5.1695	
2.327	5.3918	
2.328	4.5580	
2.329	4.5302	
2.330	4.4746	
2.331	4.5302	
2.332	5.0027	
2.333	5.0583	
2.334	7.1427	
2.335	7.5874	
2.336	8.4490	
2.337	8.9771	
2.338	8.5602	
2.339	9.0326	
2.340	10.5335	
2.341	10.3667	
2.342	8.6436	
2.343	9.0049	
2.344	7.0038	
2.345	6.2533	
2.346	6.0589	
2.347	6.7537	
2.348	4.8638	
2.349	5.4474	
2.350	5.9198	
2.351	5.0861	
2.352	6.5313	
2.353	6.6147	
2.354	7.3095	
2.355	6.2812	
2.356	6.4202	
2.357	6.4202	
2.358	6.3090	
2.359	6.0866	
2.360	5.6975	
2.361	5.9755	
2.362	5.4752	
2.363	4.2523	
2.364	4.3913	
2.365	4.7526	
2.366	4.8081	
2.367	4.9193	
2.368	4.3357	
2.369	3.7243	
2.370	4.2523	
2.371	4.0856	
2.372	4.1133	
2.373	3.6964	
2.374	4.6970	
2.375	5.1973	
2.376	4.4468	
2.377	4.2801	
2.378	3.8910	
2.379	4.0299	
2.380	4.5580	
2.381	3.7243	
2.382	3.2517	
2.383	3.0294	
2.384	3.5019	
2.385	3.1128	
2.386	3.8354	
2.387	3.8076	
2.388	3.7798	
2.389	5.3640	
2.390	5.0861	
2.391	5.0583	
2.392	5.9755	
2.393	7.0315	
2.394	4.3913	
2.395	4.5580	
2.396	4.6970	
2.397	5.0861	
2.398	4.7248	
2.399	4.3357	
2.400	2.9738	
2.401	1.7510	
2.402	1.8344	
2.403	1.6398	
2.404	1.1951	
2.405	1.3341	
2.406	1.3618	
2.407	1.1673	
2.408	1.2229	
2.409	1.3897	
2.410	1.1395	
2.411	1.2785	
2.412	1.3063	
2.413	2.3902	
2.414	1.9177	
2.415	2.0288	
2.416	1.9177	
2.417	2.6959	
2.418	3.0850	
2.419	3.7243	
2.420	3.3074	
2.421	4.0299	
2.422	4.6970	
2.423	5.5586	
2.424	5.6420	
2.425	6.0310	
2.426	6.6147	
2.427	7.8376	
2.428	9.6441	
2.429	8.8103	
2.430	9.4218	
2.431	8.8659	
2.432	8.2823	
2.433	9.0049	
2.434	8.6158	
2.435	6.5313	
2.436	4.3634	
2.437	3.9466	
2.438	4.8638	
2.439	4.7526	
2.440	4.3079	
2.441	4.6414	
2.442	4.0299	
2.443	3.1684	
2.444	2.2791	
2.445	2.3346	
2.446	3.4185	
2.447	3.2796	
2.448	4.3634	
2.449	4.4746	
2.450	2.9182	
2.451	1.8899	
2.452	3.1684	
2.453	3.5575	
2.454	2.8904	
2.455	2.5292	
2.456	2.3902	
2.457	2.0011	
2.458	1.6398	
2.459	1.6398	
2.460	2.1679	
2.461	3.5019	
2.462	2.9461	
2.463	2.6959	
2.464	2.8904	
2.465	2.5847	
2.466	2.3346	
2.467	1.6398	
2.468	1.2507	
2.469	1.0005	
2.470	1.3618	
2.471	1.3341	
2.472	1.2229	
2.473	3.0294	
2.474	3.0850	
2.475	4.0299	
2.476	4.0578	
2.477	3.0016	
2.478	1.8344	
2.479	2.1123	
2.480	1.8344	
2.481	3.3351	
2.482	4.1690	
2.483	5.0583	
2.484	4.6692	
2.485	2.5847	
2.486	2.2234	
2.487	2.9461	
2.488	4.7526	
2.489	4.9193	
2.490	4.4468	
2.491	4.6692	
2.492	4.6136	
2.493	3.3908	
2.494	2.6959	
2.495	3.5297	
2.496	4.3357	
2.497	4.9472	
2.498	3.3351	
2.499	3.7798	
2.500	3.5575	
2.501	3.7798	
2.502	5.2528	
2.503	4.1133	
2.504	3.5575	
2.505	2.7237	
2.506	3.0294	
2.507	2.5292	
2.508	2.5014	
2.509	2.5847	
2.510	1.7510	
2.511	2.8904	
2.512	3.2240	
2.513	3.3908	
