103.301	49.3
103.302	49.8
103.303	49.7
103.304	49.4
103.305	48.9
103.306	48.5
103.307	48.2
103.308	47.8
103.309	47.6
103.31	47.6
103.311	47.4
103.312	46.9
103.313	46.5
103.314	45.9
103.315	45.2
103.316	44.9
103.317	44.9
103.318	45.4
103.319	46.1
103.32	46.9
103.321	47.8
103.322	48.6
103.323	49.1
103.324	49.4
103.325	49
103.326	48.4
103.327	47.9
103.328	47.7
103.329	47.8
103.33	48.3
103.331	48.9
103.332	49.3
103.333	49.7
103.334	50
103.335	50.2
103.336	50.3
103.337	50.2
103.338	49.9
103.339	49.6
103.34	49.5
103.341	49.4
103.342	49.7
103.343	50.1
103.344	50.2
103.345	50
103.346	49.9
103.347	49.7
103.348	49.6
103.349	49.5
103.35	49.6
103.351	49.4
103.352	48.8
103.353	48
103.354	47.2
103.355	46.4
103.356	45.5
103.357	45
103.358	44.9
103.359	45.4
103.36	46.7
103.361	48.5
103.362	50.4
103.363	51.7
103.364	52.2
103.365	52.2
103.366	52.1
103.367	52.1
103.368	52.1
103.369	52.5
103.37	52.8
103.371	52.7
103.372	52.3
103.373	51.7
103.374	51
103.375	50.3
103.376	49.8
103.377	49.4
103.378	49.3
103.379	49.2
103.38	49
103.381	48.2
103.382	46.6
103.383	43.9
103.384	40.3
103.385	35.7
103.386	29.9
103.387	23.8
103.388	18.5
103.389	14.1
103.39	10.8
103.391	9.1
103.392	9.1
103.393	10.3
103.394	12.7
103.395	16.4
103.396	21.3
103.397	26.6
103.398	31.3
103.399	35.1
103.4	37.8
103.401	39.6
103.402	40.8
103.403	41.7
103.404	42.5
103.405	43.2
103.406	43.7
103.407	43.9
103.408	43.8
103.409	43.5
103.41	43.1
103.411	42.6
103.412	42.2
103.413	42.1
103.414	42.2
103.415	42.4
103.416	42.6
103.417	42.5
103.418	42.1
103.419	41.4
103.42	40.7
103.421	40.2
103.422	39.8
103.423	39.9
103.424	40.3
103.425	40.6
103.426	40.7
103.427	40.8
103.428	40.6
103.429	40.6
103.43	40.5
103.431	40.5
103.432	40.4
103.433	40.3
103.434	40.2
103.435	40
103.436	39.7
103.437	39.6
103.438	39.5
103.439	39.3
103.44	39.2
103.441	39.1
103.442	38.9
103.443	38.6
103.444	38.1
103.445	37.8
103.446	37.4
103.447	37.2
103.448	37.1
103.449	37.2
103.45	37.2
103.451	37.3
103.452	37.2
103.453	37.2
103.454	37.1
