100.090	38.2000
100.095	37.8000
100.100	38.3000
100.105	37.9000
100.110	37.0000
100.155	42.8000
100.160	41.0000
100.165	41.3000
100.170	42.4000
100.175	41.6000
100.180	40.1000
100.185	39.6000
100.190	37.8000
100.195	36.1000
100.200	33.3000
100.205	28.9000
100.210	27.4000
100.215	30.3000
100.220	33.4000
100.225	36.0000
100.230	36.5000
100.235	35.7000
100.240	35.5000
100.245	35.0000
100.250	34.9000
100.255	33.3000
100.260	33.5000
100.265	34.9000
100.270	35.1000
100.275	34.4000
100.280	32.9000
100.285	30.7000
100.290	29.8000
100.295	29.8000
100.300	30.1000
100.305	30.1000
100.310	30.3000
100.315	30.5000
100.320	32.7000
100.325	35.7000
100.330	35.4000
100.335	36.1000
100.340	37.0000
100.370	38.8000
100.375	40.0000
100.380	41.6000
100.385	40.9000
100.390	37.8000
100.395	39.1000
100.400	42.8000
100.405	44.4000
100.410	43.8000
100.415	42.6000
100.420	42.7000
100.425	40.0000
100.430	32.5000
100.435	33.2000
100.440	39.6000
100.445	40.3000
100.450	40.5000
100.455	43.0000
100.460	42.3000
100.465	41.5000
100.470	41.3000
100.475	40.2000
100.480	40.0000
100.485	39.5000
100.490	40.9000
100.495	41.7000
100.500	40.8000
100.505	40.4000
100.510	39.9000
100.515	38.9000
100.520	39.8000
100.525	41.2000
100.530	40.7000
100.535	40.3000
100.540	41.2000
100.545	41.4000
100.550	40.7000
100.555	41.1000
100.560	41.0000
100.565	40.4000
100.570	40.1000
100.575	39.3000
100.615	40.8000
100.620	39.6000
100.625	40.4000
100.630	40.7000
100.635	39.9000
100.640	39.4000
100.645	38.7000
100.650	39.4000
100.655	42.0000
100.660	40.5000
100.665	38.0000
100.670	39.3000
100.675	39.7000
100.680	39.1000
100.685	37.7000
100.690	35.9000
100.695	34.0000
100.700	33.2000
100.705	33.6000
100.710	33.2000
100.715	34.0000
100.720	35.8000
100.725	35.9000
100.730	34.8000
100.735	34.9000
100.740	35.3000
100.745	34.8000
100.750	34.3000
100.755	34.3000
100.760	33.8000
100.765	33.2000
100.770	33.4000
100.775	35.7000
100.780	35.9000
100.785	35.3000
100.790	36.2000
100.795	36.8000
100.800	37.1000
100.805	37.6000
100.810	37.9000
100.815	38.0000
100.820	37.6000
100.825	36.9000
100.830	38.1000
100.860	36.8000
100.865	36.8000
100.870	38.7000
100.875	40.4000
100.880	40.4000
100.885	40.9000
100.890	41.8000
100.895	42.0000
100.900	43.1000
100.905	42.9000
100.910	42.0000
100.915	41.3000
100.920	40.8000
100.925	41.4000
100.930	41.2000
100.935	40.4000
100.940	37.9000
100.945	37.1000
100.950	37.1000
100.955	36.0000
100.960	35.5000
100.965	38.4000
100.970	40.9000
100.975	40.0000
101.010	38.3000
101.015	40.1000
101.020	41.5000
101.025	42.3000
101.030	42.1000
101.035	40.9000
101.040	38.4000
101.045	40.0000
101.050	43.8000
101.055	42.5000
101.060	41.3000
101.065	41.8000
101.070	41.8000
101.075	39.5000
101.080	39.4000
101.085	40.5000
101.090	37.1000
101.095	35.0000
101.100	34.5000
101.105	33.9000
101.140	38.1000
101.145	36.8000
101.150	34.6000
101.155	34.0000
101.160	34.9000
101.165	35.1000
101.170	37.1000
101.175	38.0000
101.180	39.1000
101.185	40.9000
101.190	41.9000
101.195	46.1000
101.200	52.7000
101.205	54.2000
101.210	52.7000
101.215	54.8000
101.220	54.4000
101.225	54.8000
101.230	57.2000
101.235	56.3000
101.240	56.6000
101.245	57.5000
101.250	57.6000
101.260	59.9000
101.265	57.2000
101.270	59.7000
101.275	60.8000
101.280	61.1000
101.285	60.5000
101.290	56.9000
101.295	53.9000
101.300	48.9000
101.305	45.3000
101.310	45.2000
101.315	41.7000
101.320	39.0000
101.325	39.0000
101.330	39.8000
101.335	38.7000
101.340	34.9000
101.345	37.2000
101.350	40.2000
101.355	37.1000
101.360	35.7000
101.365	36.2000
101.370	36.5000
101.405	35.0000
101.410	36.4000
101.415	36.2000
101.420	36.4000
101.425	36.7000
101.430	38.2000
101.435	36.7000
101.440	34.6000
101.445	36.8000
101.450	39.8000
101.455	41.1000
101.460	40.7000
101.465	39.9000
101.470	40.2000
101.475	39.4000
101.480	39.6000
101.485	40.5000
101.490	39.4000
101.495	42.8000
101.500	44.5000
101.505	42.2000
101.510	41.8000
101.515	40.0000
101.520	39.6000
101.525	41.2000
101.530	40.9000
101.535	38.7000
101.540	39.5000
101.545	41.0000
101.550	39.3000
101.555	33.3000
101.560	31.5000
101.565	34.2000
101.570	33.4000
101.575	31.9000
101.580	33.0000
101.585	37.7000
101.590	40.0000
101.595	40.6000
101.600	38.9000
101.605	37.6000
101.610	40.5000
101.615	40.6000
101.660	35.4000
101.665	35.7000
101.670	35.4000
101.675	35.0000
101.680	35.2000
101.685	33.6000
101.690	32.4000
101.695	32.5000
101.700	33.1000
101.705	30.0000
101.710	28.2000
101.715	29.8000
101.720	29.9000
101.725	31.0000
101.730	31.0000
101.735	31.5000
