50.007	23.1379	
50.008	20.6694	
50.009	23.4055	
50.010	23.5542	
50.011	24.0301	
50.012	22.2755	
50.013	25.2197	
50.014	28.4019	
50.015	26.0822	
50.016	26.0822	
50.017	25.2495	
50.018	24.8331	
50.019	25.6955	
50.020	27.8368	
50.021	27.8665	
50.022	29.3239	
50.023	30.1566	
50.024	28.1937	
50.025	27.5692	
50.026	27.3908	
50.027	27.4205	
50.028	26.8851	
50.029	24.9520	
50.030	26.2309	
50.031	25.7550	
50.032	25.2495	
50.033	20.6694	
50.034	21.9186	
50.035	21.1453	
50.036	22.4241	
50.037	22.3943	
50.038	22.2755	
50.039	20.9371	
50.040	20.3126	
50.041	21.8888	
50.042	19.0040	
50.043	17.9333	
50.044	20.7587	
50.045	22.6025	
50.046	22.6621	
50.047	25.7550	
50.048	25.8145	
50.049	23.8517	
50.050	21.5022	
50.051	23.6435	
50.052	25.9631	
50.053	25.2792	
50.054	24.6249	
50.055	24.4465	
50.056	23.0487	
50.057	22.6918	
50.058	21.9186	
50.059	21.9483	
50.060	22.9297	
50.061	22.1862	
50.062	21.4427	
50.063	21.1156	
50.064	25.3386	
50.065	24.1490	
50.066	25.1007	
50.067	25.1007	
50.068	24.3572	
50.069	22.4539	
50.070	21.5914	
50.071	22.2159	
50.072	20.7587	
50.073	22.7215	
50.074	23.4055	
50.075	23.7624	
50.076	20.9668	
50.077	19.7475	
50.078	16.7140	
50.079	18.1416	
50.080	21.9186	
50.081	24.0003	
50.082	24.1193	
50.083	22.6025	
50.084	22.9891	
50.085	22.1267	
50.086	22.7215	
50.087	22.0673	
50.088	21.0560	
50.089	21.2345	
50.090	20.2233	
50.091	21.0560	
50.092	20.3126	
50.093	20.7587	
50.094	21.1750	
50.095	22.0374	
50.096	20.4612	
50.097	21.5914	
50.098	23.2866	
50.099	23.4948	
50.100	25.1900	
50.101	26.8851	
50.102	26.9149	
50.103	26.4985	
50.104	24.5059	
50.105	24.5356	
50.106	22.1267	
50.107	21.9780	
50.108	20.9074	
50.109	19.9557	
50.110	18.1416	
50.111	18.7364	
50.112	19.2419	
50.113	20.4612	
50.114	19.6285	
50.115	18.0820	
50.116	17.3088	
50.117	15.3459	
50.118	18.0820	
50.119	18.4389	
50.120	18.3795	
50.121	18.4389	
50.122	17.3088	
50.123	16.2382	
50.124	15.7325	
50.125	16.0894	
50.126	14.3050	
50.127	14.8404	
50.128	14.3050	
50.129	15.0188	
50.130	14.4240	
50.131	14.0969	
50.132	13.4426	
50.133	15.1973	
50.134	17.9036	
50.135	20.2233	
50.136	22.4836	
50.137	22.3052	
50.138	21.7995	
50.139	20.4612	
50.140	19.7178	
50.141	17.7549	
50.142	18.1416	
50.143	18.5282	
50.144	19.8367	
50.145	18.4686	
50.146	17.3088	
50.147	17.2790	
50.148	16.3273	
50.149	15.6136	
50.150	16.2382	
50.151	18.1416	
50.152	18.9743	
50.153	20.3126	
50.154	19.8664	
50.155	20.4910	
50.156	18.5579	
50.157	17.5169	
50.158	18.6768	
50.159	19.4798	
50.160	18.1416	
50.161	16.0003	
50.162	14.2753	
50.163	14.5727	
50.164	16.6248	
50.165	16.5355	
50.166	17.2196	
50.167	18.7364	
50.168	20.1341	
50.169	20.9371	
50.170	20.6397	
50.171	20.2233	
50.172	18.0523	
50.173	15.2865	
50.174	16.5058	
50.175	18.7958	
50.176	18.7364	
50.177	17.6062	
50.178	17.4872	
50.179	17.2493	
50.180	18.2902	
50.181	18.2605	
50.182	16.6545	
50.183	17.3980	
50.184	18.8553	
50.185	18.7661	
50.186	18.7364	
50.187	19.3013	
50.188	18.9445	
50.189	16.5355	
50.190	19.0040	
50.191	18.2902	
50.192	16.8032	
50.193	17.3385	
50.194	16.3571	
50.195	17.4278	
50.196	18.2605	
50.197	18.9743	
50.198	21.4129	
50.199	24.0003	
50.200	22.8405	
50.201	22.1564	
50.202	21.2642	
50.203	20.1936	
50.204	21.0560	
50.205	22.1862	
50.206	23.2866	
50.207	21.5914	
50.208	20.7289	
50.209	21.1156	
50.210	22.8405	
50.211	22.1267	
50.212	21.1750	
50.213	22.5728	
50.214	23.1379	
50.215	22.1862	
50.216	22.4241	
50.217	20.3721	
50.218	20.1936	
50.219	19.9260	
50.220	21.1750	
50.221	24.3572	
50.222	23.4650	
50.223	21.4725	
50.224	24.9223	
50.225	24.7141	
50.226	23.9706	
50.227	22.5728	
50.228	22.4539	
50.229	24.0301	
50.230	24.7141	
50.231	24.2977	
50.232	19.5988	
50.233	20.0449	
50.234	18.2307	
50.235	16.6842	
50.236	17.8738	
50.237	20.9371	
50.238	22.4241	
50.239	24.4762	
50.240	24.0896	
50.241	22.0673	
50.242	21.0560	
50.243	21.0859	
50.244	21.3237	
50.245	19.8664	
50.246	20.7289	
50.247	20.6992	
50.248	19.8070	
50.249	19.1527	
50.250	22.2457	
50.251	21.0263	
50.252	19.0337	
50.253	18.9445	
50.254	23.2866	
50.255	25.5765	
50.256	26.8851	
50.257	26.4093	
50.258	24.8628	
50.259	23.4353	
50.260	23.4055	
50.261	21.0560	
50.262	23.4055	
50.263	24.1490	
50.264	25.1602	
50.265	23.2271	
50.266	25.6658	
50.267	25.7550	
50.268	27.9558	
50.269	27.9856	
50.270	26.0227	
50.271	23.5840	
50.272	23.9111	
50.273	22.8107	
50.274	20.8181	
50.275	25.7550	
50.276	27.1826	
50.277	27.5692	
50.278	26.8851	
50.279	26.2309	
50.280	23.0189	
50.281	23.7921	
50.282	26.0524	
50.283	26.5878	
50.284	28.1937	
50.285	30.1269	
50.286	30.7811	
50.287	31.3165	
50.288	29.8591	
50.289	29.1454	
50.290	26.9446	
50.291	26.9149	
50.292	26.8257	
