GRIP Accumulation Rates

REFERENCES:			

Hammer, C.U., K.K. Andersen, H.B. Clausen, D. Dahl-Jensen, C.S. Hvidberg,
and P. Iversen. 1997. The stratigraphic dating of the GRIP ice core.
Special Report of the Geophysical Department, Niels Bohr Institute for
Astronomy, Physics and Geophysics, University of Copenhagen.

Johnsen, S.J., D. Dahl-Jensen, W. Dansgaard, and N.S. Gundestrup. 1995.
Greenland palaeotemperatures derived from GRIP bore hole temperaure and ice
core isotope profiles. Tellus 47B:624-629.

Dahl-Jensen, D., S.J. Johnsen, C.U. Hammer, H.B. Clausen, and J. Jouzel.
1993. Past accumulation rates derived from observed annual layers in the
GRIP ice core from Summit, central Greenland. Pages 517-532 in W.R.
Peltier, editor. Ice in the Climate System. Springer-Verlag, Berlin
Heidelberg, Germany.

DATA DESCRIPTION:

Column 1: Depth at the top of the sample.
Column 2: Accumulation rate based on d18O.
Column 3: Layer thickness.
Column 4: Age in years BP (1950).			

DATA:			

79.75	0.228518	0.222882	213.72
80.30	0.238598	0.232662	215.96
80.85	0.261387	0.25483	218.11
81.40	0.247298	0.241041	220.08
81.95	0.250086	0.243704	222.16
82.50	0.229631	0.223723	224.23
83.05	0.192092	0.187108	226.48
83.60	0.233612	0.227501	229.17
84.15	0.233257	0.227105	231.39
84.70	0.242325	0.235881	233.62
85.25	0.227203	0.221112	235.77
85.80	0.225491	0.219397	238.07
86.35	0.23	0.223735	240.38
86.90	0.208628	0.2029	242.66
87.45	0.256589	0.249488	245.17
88.00	0.190958	0.185632	247.22
88.55	0.201914	0.196238	249.97
89.10	0.232722	0.226129	252.58
89.65	0.222386	0.216037	254.85
90.20	0.228518	0.221944	257.22
90.75	0.208201	0.202166	259.54
91.30	0.227392	0.220751	262.08
91.85	0.245987	0.238749	264.41
92.40	0.222386	0.215793	266.57
92.95	0.231461	0.224549	268.97
93.50	0.212224	0.205839	271.27
94.05	0.212224	0.205793	273.78
94.60	0.232722	0.225618	276.3
95.15	0.219407	0.212661	278.6
95.70	0.236913	0.229577	281.04
96.25	0.235192	0.227857	283.3
96.80	0.243263	0.235622	285.59
97.35	0.220407	0.213435	287.8
97.90	0.216776	0.20987	290.24
98.45	0.231642	0.224212	292.73
99.00	0.223169	0.215961	295.06
99.55	0.248153	0.240082	297.48
100.10	0.235712	0.227994	299.66
100.65	0.215957	0.208837	301.96
101.20	0.239425	0.231478	304.47
101.75	0.239917	0.2319	306.73
102.30	0.210328	0.203253	309
102.85	0.223754	0.216176	311.59
103.40	0.22889	0.221088	314.02
103.95	0.244338	0.235954	316.4
104.50	0.251931	0.24323	318.64
105.05	0.224914	0.217096	320.8
105.60	0.199044	0.192081	323.24
106.15	0.227014	0.219021	325.99
106.70	0.234494	0.226184	328.4
107.25	0.210751	0.203235	330.74
107.80	0.252694	0.243625	333.35
108.35	0.231823	0.223451	335.52
108.90	0.226825	0.218582	337.89
109.45	0.230367	0.221944	340.32
110.00	0.220606	0.21249	342.71
110.55	0.230184	0.221663	345.21
111.10	0.217183	0.209094	347.61
111.65	0.232543	0.223829	350.16
112.20	0.255578	0.245943	352.54
112.75	0.233966	0.225093	354.7
113.30	0.234669	0.225716	357.07
113.85	0.236057	0.226998	359.43
114.40	0.247585	0.238026	361.79
114.95	0.216367	0.207964	364.03
115.50	0.225682	0.216867	366.6
116.05	0.234142	0.224943	369.06
116.60	0.237084	0.227715	371.44
117.15	0.24701	0.237192	373.79
117.70	0.236401	0.226951	376.05
118.25	0.234669	0.225235	378.41
118.80	0.19525	0.187356	380.79
119.35	0.226825	0.217603	383.65
119.90	0.220008	0.211012	386.12
120.45	0.243263	0.233261	388.66
121.00	0.240891	0.230932	390.96
121.55	0.235885	0.226079	393.29
122.10	0.231461	0.221786	395.67
122.65	0.248434	0.237992	398.09
123.20	0.213269	0.204256	400.35
123.75	0.219407	0.210084	402.99
124.30	0.242482	0.232124	405.55
124.85	0.219407	0.209984	407.87
125.40	0.241692	0.231256	410.44
125.95	0.243107	0.232555	412.77
126.50	0.235885	0.225592	415.09
127.05	0.238264	0.227812	417.48
127.60	0.234142	0.223817	419.85
128.15	0.235366	0.224933	422.26
128.70	0.227768	0.21762	424.67
129.25	0.239261	0.228545	427.15
129.80	0.197933	0.189023	429.51
130.35	0.252314	0.240898	432.37
130.90	0.234142	0.223494	434.62
131.45	0.247442	0.236132	437.04
132.00	0.237928	0.226998	439.33
132.55	0.238764	0.22774	441.72
133.10	0.237253	0.226245	444.1
133.65	0.244033	0.232654	446.49
134.20	0.242952	0.231567	448.82
134.75	0.226825	0.216143	451.16
135.30	0.228144	0.217347	453.67
135.85	0.208201	0.1983	456.16
136.40	0.24073	0.229227	458.9
136.95	0.216162	0.205783	461.27
137.50	0.225874	0.214976	463.91
138.05	0.221992	0.21123	466.43
138.60	0.237928	0.226339	469
139.15	0.225874	0.214819	471.4
139.70	0.213893	0.203375	473.93
140.25	0.203447	0.193396	476.6
140.80	0.239754	0.227854	479.41
141.35	0.234318	0.222633	481.8
141.90	0.240891	0.228823	484.24
142.45	0.245244	0.232901	486.62
143.00	0.24073	0.228558	488.96
143.55	0.241052	0.228808	491.34
144.10	0.219005	0.20783	493.72
144.65	0.237928	0.225733	496.34
145.20	0.235885	0.22374	498.75
145.75	0.239917	0.227509	501.18
146.30	0.246281	0.233487	503.58
146.85	0.250355	0.23729	505.91
147.40	0.23776	0.225298	508.21
147.95	0.215752	0.204393	510.63
148.50	0.23893	0.226295	513.29
149.05	0.225491	0.213514	515.7
149.60	0.238764	0.226027	518.26
150.15	0.223364	0.211397	520.67
150.70	0.205187	0.194146	523.25
151.25	0.214308	0.202726	526.06
151.80	0.231642	0.21907	528.75
152.35	0.240568	0.227456	531.25
152.90	0.228144	0.215655	533.65
153.45	0.242325	0.229004	536.18
154.00	0.250488	0.236661	538.56
154.55	0.248294	0.234529	540.87
155.10	0.241692	0.228237	543.2
155.65	0.233257	0.220218	545.59
156.20	0.220407	0.208035	548.07
156.75	0.234494	0.221276	550.7
157.30	0.24449	0.230652	553.17
157.85	0.251543	0.237247	555.54
158.40	0.228144	0.215125	557.84
158.95	0.215546	0.203196	560.38
159.50	0.244793	0.23071	563.07
160.05	0.225299	0.212285	565.44
160.60	0.198378	0.186873	568.02
161.15	0.202353	0.19057	570.95
161.70	0.226255	0.213028	573.82
162.25	0.215546	0.202895	576.38
162.80	0.244793	0.230368	579.08
163.35	0.24913	0.234391	581.46
163.90	0.215752	0.202937	583.79
164.45	0.191185	0.179785	586.49
165.00	0.213893	0.201089	589.53
165.55	0.217183	0.204132	592.25
166.10	0.206268	0.193824	594.94
166.65	0.232004	0.217954	597.76
167.20	0.20301	0.190668	600.27
167.75	0.20497	0.192462	603.14
168.30	0.23959	0.224913	605.99
168.85	0.245244	0.230164	608.42
169.40	0.226445	0.212468	610.8
169.95	0.211173	0.198089	613.38
170.50	0.226635	0.212541	616.15
171.05	0.240406	0.225399	618.73
171.60	0.220008	0.206223	621.16
172.15	0.222974	0.208951	623.81
172.70	0.234669	0.219856	626.44
173.25	0.219206	0.205318	628.93
173.80	0.208201	0.194961	631.6
174.35	0.227014	0.212525	634.41
174.90	0.219407	0.205352	636.99
175.45	0.225299	0.210814	639.66
176.00	0.224529	0.210041	642.26
176.55	0.256032	0.239452	644.87
177.10	0.240568	0.224933	647.16
177.65	0.235192	0.219852	649.59
178.20	0.23959	0.223907	652.09
178.75	0.219607	0.205181	654.54
179.30	0.234494	0.219035	657.21
179.85	0.232543	0.217158	659.71
180.40	0.231098	0.215755	662.24
180.95	0.244642	0.228342	664.78
181.50	0.233079	0.217496	667.18
182.05	0.247298	0.230706	669.71
182.60	0.241851	0.225568	672.08
183.15	0.225682	0.210435	674.52
183.70	0.231098	0.215431	677.12
184.25	0.228144	0.212624	679.67
184.80	0.250488	0.23339	682.25
185.35	0.234669	0.218596	684.6
185.90	0.208628	0.19429	687.11
186.45	0.206699	0.192445	689.94
187.00	0.2214	0.20608	692.79
187.55	0.216162	0.201154	695.45
188.10	0.24913	0.231775	698.18
188.65	0.207773	0.19325	700.55
189.20	0.24701	0.229687	703.39
189.75	0.216162	0.200952	705.78
190.30	0.219206	0.203731	708.51
190.85	0.232901	0.216404	711.2
191.40	0.240244	0.223171	713.74
191.95	0.243572	0.226206	716.2
192.50	0.216162	0.2007	718.63
193.05	0.234844	0.21799	721.36
193.60	0.224722	0.208542	723.88
194.15	0.25429	0.235922	726.51
194.70	0.252944	0.234615	728.84
195.25	0.229076	0.212422	731.18
195.80	0.215546	0.199826	733.77
196.35	0.24995	0.231662	736.51
196.90	0.217387	0.20143	738.88
197.45	0.242796	0.224917	741.61
198.00	0.233789	0.216519	744.05
198.55	0.241851	0.223929	746.59
199.10	0.229076	0.212047	749.04
199.65	0.245839	0.227507	751.63
200.20	0.225682	0.2088	754.04
200.75	0.22889	0.211715	756.68
201.30	0.21759	0.201212	759.27
201.85	0.212433	0.196393	762
202.40	0.224142	0.207165	764.8
202.95	0.236229	0.218282	767.45
203.50	0.219808	0.203057	769.96
204.05	0.24449	0.225801	772.67
204.60	0.226825	0.209433	775.1
205.15	0.213477	0.197059	777.72
205.70	0.225682	0.208273	780.51
206.25	0.224335	0.206977	783.15
206.80	0.242482	0.223663	785.8
207.35	0.217793	0.200839	788.26
207.90	0.23128	0.213222	791
208.45	0.238096	0.21945	793.57
209.00	0.203883	0.187869	796.08
209.55	0.207129	0.190811	799
210.10	0.211384	0.194682	801.88
210.65	0.226255	0.208325	804.7
211.20	0.23128	0.212897	807.34
211.75	0.242009	0.222717	809.92
212.30	0.23	0.211612	812.39
212.85	0.260416	0.239535	814.99
213.40	0.234142	0.215313	817.28
213.95	0.223754	0.205708	819.83
214.50	0.228704	0.210205	822.5
215.05	0.238764	0.219396	825.12
215.60	0.233789	0.21477	827.62
216.15	0.233435	0.21439	830.18
216.70	0.2184	0.200531	832.74
217.25	0.215752	0.198048	835.48
217.80	0.202353	0.185701	838.26
218.35	0.223559	0.20511	841.22
218.90	0.211594	0.194083	843.9
219.45	0.214928	0.197091	846.73
220.00	0.220805	0.202428	849.52
220.55	0.227203	0.208241	852.23
221.10	0.230916	0.21159	854.87
221.65	0.235366	0.215613	857.47
222.20	0.234142	0.214437	860.02
222.75	0.233435	0.213734	862.58
223.30	0.246574	0.225707	865.15
223.85	0.225107	0.206004	867.59
224.40	0.239261	0.2189	870.26
224.95	0.233789	0.21384	872.77
225.50	0.227203	0.207763	875.34
226.05	0.225682	0.206319	877.98
226.60	0.219607	0.200714	880.65
227.15	0.249405	0.22789	883.39
227.70	0.224335	0.20493	885.8
228.25	0.228518	0.208697	888.48
228.80	0.227203	0.207444	891.11
229.35	0.234494	0.214045	893.76
229.90	0.201914	0.184259	896.33
230.45	0.232722	0.212319	899.32
231.00	0.235192	0.214518	901.9
231.55	0.240406	0.219217	904.47
232.10	0.214722	0.195746	906.97
232.65	0.233257	0.212589	909.78
233.20	0.236913	0.215866	912.37
233.75	0.229261	0.20884	914.92
234.30	0.237084	0.21591	917.55
234.85	0.217773	0.198273	920.09
235.40	0.21534	0.196008	922.87
235.95	0.226445	0.206063	925.67
236.50	0.227392	0.206871	928.34
237.05	0.255681	0.232547	931
237.60	0.24388	0.221757	933.36
238.15	0.213269	0.193873	935.84
238.70	0.226064	0.205452	938.68
239.25	0.208841	0.18975	941.35
239.80	0.23959	0.217632	944.25
240.35	0.250622	0.227594	946.77
240.90	0.234142	0.212574	949.19
241.45	0.226825	0.205877	951.78
242.00	0.223559	0.202861	954.45
242.55	0.212852	0.193095	957.16
243.10	0.241213	0.218767	960
243.65	0.217183	0.196923	962.5
244.20	0.230367	0.208823	965.3
244.75	0.230367	0.208769	967.9
245.30	0.210751	0.190943	970.6
245.85	0.242796	0.219919	973.5
246.40	0.248992	0.225473	976
246.95	0.23776	0.215246	978.4
247.50	0.225682	0.204259	981
248.05	0.248294	0.224666	983.6
248.60	0.223364	0.202057	986.1
249.15	0.239754	0.216827	988.8
249.70	0.262918	0.237714	991.3
250.25	0.248294	0.224434	993.7
250.80	0.261041	0.235895	996.1
251.35	0.244793	0.221155	998.4
251.90	0.224722	0.202969	1000.9
252.45	0.242325	0.218812	1003.6
253.00	0.229447	0.207129	1006.1
253.55	0.235712	0.21273	1008.8
254.10	0.236743	0.213605	1011.4
254.65	0.225107	0.203053	1014
255.20	0.226635	0.204379	1016.7
255.75	0.213893	0.192838	1019.4
256.30	0.245094	0.22091	1022.2
256.85	0.232004	0.209057	1024.7
257.40	0.243572	0.219425	1027.3
257.95	0.238096	0.214436	1029.8
258.50	0.239917	0.21602	1032.4
259.05	0.232004	0.20884	1034.9
259.60	0.215546	0.193975	1037.6
260.15	0.222582	0.200255	1040.4
260.70	0.239095	0.215056	1043.2
261.25	0.255692	0.229924	1045.7
261.80	0.238431	0.214347	1048.1
262.35	0.248714	0.223533	1050.7
262.90	0.252441	0.226823	1053.1
263.45	0.230733	0.207265	1055.6
264.00	0.219607	0.197219	1058.2
264.55	0.222386	0.199662	1061
265.10	0.238431	0.214012	1063.8
265.65	0.221992	0.199205	1066.3
266.20	0.227014	0.203658	1069.1
266.75	0.217183	0.194788	1071.8
267.30	0.243418	0.21826	1074.6
267.85	0.223559	0.200401	1077.1
268.40	0.222582	0.199473	1079.9
268.95	0.223754	0.200471	1082.6
269.50	0.229261	0.205352	1085.4
270.05	0.224335	0.200887	1088
270.60	0.236572	0.21179	1090.8
271.15	0.222974	0.199563	1093.4
271.70	0.20562	0.183983	1096.1
272.25	0.224914	0.201195	1099.1
272.80	0.225107	0.201315	1101.9
273.35	0.233435	0.208708	1104.6
273.90	0.223169	0.199477	1107.2
274.45	0.230367	0.205857	1110
275.00	0.262216	0.234256	1112.7
275.55	0.258288	0.230686	1115
276.10	0.243572	0.217486	1117.4
276.65	0.222974	0.199041	1119.9
277.20	0.223754	0.199685	1122.7
277.75	0.226064	0.201695	1125.4
278.30	0.235018	0.209628	1128.2
278.85	0.234142	0.208792	1130.8
279.40	0.247442	0.220594	1133.4
279.95	0.240081	0.213975	1135.9
280.50	0.252059	0.224592	1138.5
281.05	0.230551	0.205373	1140.9
281.60	0.194125	0.17288	1143.6
282.15	0.224142	0.199559	1146.8
282.70	0.2214	0.197066	1149.5
283.25	0.210328	0.187163	1152.3
283.80	0.23128	0.205752	1155.3
284.35	0.253069	0.225077	1157.9
284.90	0.20497	0.18225	1160.4
285.45	0.250755	0.222901	1163.4
286.00	0.240244	0.213502	1165.9
